ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment
7534109,115268,9135776,Return Request,17-10-2022 07:47,Resolved,80,Positive
7534110,130287,9214357,Delivery Issue,10-07-2024 06:51,Resolved,63,Negative
7534111,109756,9111685,Technical Support,11-01-2024 17:47,Resolved,72,Negative
7534112,121483,,Return Request,29-03-2025 12:33,Open,1520,Positive
7534113,145721,9238719,Account Issue,06-03-2025 08:01,Resolved,9,
7534114,117312,9165644,Return Request,29-04-2024 16:36,Open,18,Negative
7534115,128837,9173469,Payment Issue,05-06-2023 08:56,Closed,13,Positive
7534116,116168,9053711,Wrong Item,22-06-2023 13:08,Resolved,18,Neutral
7534117,136872,9093782,Wrong Item,16-05-2022 19:14,RESOLVED,-6,Neutral
7534118,128943,9003529,Cancellation,21-03-2025 13:23,Open,19,Negative
7534119,105191,9205114,Cancellation,16-01-2025 03:49,Resolved,125,Negative
7534120,149932,,Delivery Issue,12-01-2025 10:46,Open,56,Neutral
7534121,109145,9188366,Account Issue,27-03-2025 21:38,open,4,Negative
7534122,137667,9079864,Wrong Item,02-02-2023 10:52,Open,5029,Neutral
7534123,137513,9132468,Account Issue,18-07-2023 23:56,Escalated,12,Negative
7534124,146456,9159849,Wrong Item,28-03-2023 20:01,Open,18,Neutral
7534125,142802,9203757,Technical Support,07-05-2023 21:17,open,-9,Negative
7534126,137649,9165982,Cancellation,08-11-2024 05:15,Escalated,66,Neutral
7534127,139340,9010098,Refund,19-01-2025 10:18,Resolved,176,Negative
7534128,129526,,Payment Issue,05-04-2023 09:00,Resolved,28,Neutral
7534129,139587,9238007,Product Quality,24-04-2024 08:14,Resolved,72,Negative
7534130,129404,9007969,,16-02-2022 06:19,RESOLVED,32,Neutral
7534131,114426,9091382,Payment Issue,14-01-2023 22:33,Resolved,6,Neutral
7534132,140078,,Wrong Item,01-06-2023 15:23,Resolved,25,Negative
7534133,120983,9018121,Cancellation,05-03-2024 21:21,Open,17,Neutral
7534134,100836,9122293,Return Request,19-05-2022 04:52,Resolved,71,Negative
7534135,134174,9092807,Wrong Item,28-03-2024 14:54,Open,41,Neutral
7534136,109432,9108615,Wrong Item,18-08-2024 20:12,Open,15,Positive
7534137,142049,9169007,,01-06-2023 19:57,Resolved,66,Neutral
7534138,136717,9149901,Wrong Item,23-07-2024 19:53,Escalated,144,Negative
7534139,116559,9121905,Payment Issue,04-11-2023 09:48,Open,89,Negative
7534140,149058,9138796,Delivery Issue,04-11-2023 10:38,Resolved,169,Negative
7534141,113550,9201203,Product Quality,27-06-2022 20:27,Open,23,Neutral
7534142,109217,9139075,Account Issue,21-03-2022 09:54,Escalated,22,Negative
7534143,117570,9021157,Payment Issue,22-12-2023 19:01,Escalated,154,Positive
7534144,136950,9194389,Delivery Issue,26-12-2023 18:26,Resolved,231,Neutral
7534145,140976,9083728,,14-08-2024 20:03,Open,110,Negative
7534146,113883,9130220,Payment Issue,23-08-2022 19:19,Open,13,Positive
7534147,145911,9199690,,21-01-2022 17:45,Resolved,163,Neutral
7534148,112796,9081151,Refund,23-06-2022 23:43,Open,16,Neutral
7534149,127692,9025795,Technical Support,16-04-2024 10:00,Resolved,65,Negative
7534150,109719,9101134,Return Request,26-02-2023 13:25,Resolved,9,Negative
7534151,100516,9175141,Wrong Item,09-07-2024 10:25,Open,46,Negative
7534152,102751,9237542,Wrong Item,05-05-2024 11:35,Resolved,3,Positive
7534153,125155,9099503,Payment Issue,23-07-2024 21:59,Escalated,9,Neutral
7534154,138746,9248372,Return Request,26-03-2023 18:30,Resolved,32,Positive
7534155,115052,9190422,Wrong Item,31-03-2024 09:52,Resolved,13,Neutral
7534156,148648,9076782,Cancellation,01-03-2025 23:25,Open,3,Negative
7534157,104726,9183789,Account Issue,02-03-2025 13:37,Escalated,43,Neutral
7534158,118779,9093766,Return Request,01-01-2023 08:40,Escalated,35,Negative
7534159,129459,9142983,Account Issue,24-08-2023 20:40,Open,7,Positive
7534160,102150,9060559,Delivery Issue,13-04-2022 17:18,Resolved,18,Positive
7534161,124735,9090284,Delivery Issue,27-09-2022 19:30,Resolved,29,Positive
7534162,117758,9041677,Refund,10-04-2023 07:33,Escalated,40,Neutral
7534163,123770,9145232,Product Quality,26-12-2022 18:15,Open,-7,Negative
7534164,145856,9002034,Technical Support,21-05-2024 03:07,Open,45,Neutral
7534165,130712,9229988,,17-09-2023 13:46,Open,10,
7534166,119845,9013468,Account Issue,25-05-2022 21:28,Resolved,228,Neutral
7534167,111550,9169573,Account Issue,27-10-2023 11:37,Resolved,3,Negative
7534168,123143,9129136,Technical Support,07-07-2022 17:22,Escalated,14,Neutral
7534169,122965,9202648,Wrong Item,01-05-2024 03:26,Resolved,215,Negative
7534170,128281,,Cancellation,11-09-2023 03:05,Resolved,12,Negative
7534171,119002,9246410,Technical Support,19-07-2026 10:00,Resolved,16,Negative
7534172,130505,9152596,Payment Issue,23-10-2023 09:33,Open,39,Negative
7534173,117172,9205191,Cancellation,06-08-2022 20:59,Open,213,Neutral
7534174,123868,9026350,Refund,10-01-2024 15:45,Resolved,55,Neutral
7534175,102756,9108279,Refund,23-12-2024 17:16,Resolved,42,Positive
7534176,137120,9018625,Return Request,04-08-2023 20:18,Resolved,168,Neutral
7534177,141321,9040884,,28-10-2022 16:17,Resolved,8,Negative
7534178,116037,9061688,Refund,01-01-2022 09:27,Resolved,115,Positive
7534179,119481,9004064,Cancellation,12-07-2024 05:00,Open,66,Neutral
7534180,124758,9016413,Technical Support,08-01-2025 20:34,Resolved,13,Neutral
7534181,131008,,Product Quality,14-05-2022 04:04,Resolved,174,Negative
7534182,124360,9088660,Payment Issue,01-01-2023 09:13,Resolved,-1,Negative
7534183,104016,9170514,Technical Support,18-08-2023 09:58,Closed,34,Neutral
7534184,120059,9017177,Account Issue,27-08-2022 07:54,Escalated,20,Positive
7534185,108497,9079568,Delivery Issue,10-08-2024 05:18,Resolved,52,Negative
7534186,111568,,Refund,31-10-2024 18:01,Closed,15,Neutral
7534187,133481,9169174,,16-07-2022 17:30,Open,34,Neutral
7534188,111491,9191191,Product Quality,01-11-2022 16:01,Open,30,Neutral
7534189,106236,9224412,Wrong Item,05-11-2023 14:06,RESOLVED,35,Neutral
7534190,146462,9088207,Delivery Issue,27-02-2023 09:58,Resolved,9,Negative
7534191,126692,9223928,Cancellation,11-07-2024 00:03,Open,5402,Negative
7534192,124418,9036342,Refund,24-12-2023 11:10,Open,9,Neutral
7534193,138348,9112003,Cancellation,16-05-2023 18:00,Open,9,Neutral
7534194,103652,9138351,Account Issue,26-04-2024 10:23,Escalated,162,Negative
7534195,119925,9140929,Return Request,27-08-2024 10:50,Resolved,15,Neutral
7534196,100484,9209969,,25-10-2024 17:51,Closed,240,Positive
7534197,145244,9134876,Delivery Issue,06-10-2023 20:24,Resolved,42,Negative
7534198,125044,9062082,Product Quality,20-10-2024 18:39,Resolved,41,Negative
7534199,132304,9124540,Wrong Item,21-02-2023 19:30,Resolved,237,Neutral
7534200,112822,9200870,Technical Support,11-03-2024 14:02,Escalated,8929,Negative
7534201,143430,9151553,Account Issue,26-01-2023 13:33,Escalated,44,Neutral
7534202,139487,9075195,Account Issue,13-01-2023 15:44,Resolved,59,
7534203,130255,,Wrong Item,14-03-2023 07:25,Resolved,1,Negative
7534204,147627,9206414,Payment Issue,24-08-2023 16:40,Escalated,22,Negative
7534205,143435,9019010,Delivery Issue,26-03-2022 19:52,Escalated,55,Negative
7534206,142571,9003702,Cancellation,04-03-2025 19:07,Resolved,14,Positive
7534207,107931,9168446,,27-01-2023 19:09,open,47,Neutral
7534208,114796,9083946,Return Request,24-07-2023 22:03,Resolved,6,Negative
7534209,131985,9000419,Cancellation,22-07-2026 10:00,Resolved,51,Neutral
7534210,128801,9208198,Return Request,31-03-2022 10:54,Resolved,11,Negative
7534211,148049,9172978,Refund,24-09-2023 18:25,Resolved,2,
7534212,138653,9167970,Technical Support,09-12-2022 10:00,Resolved,31,Neutral
7534213,131425,9218805,Product Quality,31-10-2023 02:35,Resolved,75,Positive
7534214,119131,9153321,Product Quality,30-06-2024 07:21,Resolved,4,Positive
7534215,127923,9088075,Account Issue,31-03-2022 16:48,Resolved,4,Negative
7534216,134309,,Delivery Issue,28-07-2022 09:51,Open,114,Neutral
7534217,138925,9156421,Product Quality,08-01-2022 23:06,RESOLVED,74,Neutral
7534218,129285,9058386,Refund,16-07-2023 18:55,Open,8800,Positive
7534219,132526,9101673,Cancellation,10-06-2024 19:17,Resolved,48,Negative
7534220,110031,9116564,Return Request,31-03-2022 12:04,RESOLVED,166,Negative
7534221,106369,9210981,Delivery Issue,17-08-2024 12:04,Open,1,Positive
7534222,138684,9022234,,31-03-2022 09:25,Resolved,2837,Positive
7534223,148691,9173215,Return Request,29-05-2023 21:45,Resolved,36,Positive
7534224,114425,9042430,Account Issue,23-12-2022 21:51,Resolved,62,Negative
7534225,119404,9227811,,19-10-2024 21:59,Open,4,Negative
7534226,126595,9238038,Delivery Issue,07-10-2022 19:47,Resolved,88,Negative
7534227,125668,9049867,,12-09-2022 18:22,Resolved,65,
7534228,115050,9043301,Technical Support,12-08-2024 20:20,Resolved,40,Positive
7534229,144587,9111799,Product Quality,14-12-2023 13:57,Escalated,72,Negative
7534230,106126,9225210,Refund,09-09-2023 17:34,open,228,Neutral
7534231,127879,9004393,Wrong Item,13-11-2022 11:40,Resolved,23,Neutral
7534232,145317,,Product Quality,07-06-2022 16:04,Resolved,48,Negative
7534233,118697,9050455,Refund,25-01-2023 09:16,Resolved,-1,
7534234,139449,9002637,Return Request,10-02-2025 18:35,Resolved,55,Negative
7534235,107728,,Account Issue,09-09-2023 10:52,Open,55,Neutral
7534236,104157,9093518,,04-11-2024 23:53,Escalated,37,Negative
7534237,136145,9172175,Delivery Issue,25-12-2024 16:17,Resolved,169,Positive
7534238,127487,,Account Issue,30-10-2022 21:48,Open,33,Negative
7534239,148579,9065831,Product Quality,31-12-2022 14:40,Open,70,Positive
7534240,121736,9155138,,28-03-2025 09:42,Escalated,22,
7534241,104456,9185047,Technical Support,27-10-2024 12:37,Resolved,1,Positive
7534242,117920,9177427,Payment Issue,18-10-2023 22:44,Resolved,14,Negative
7534243,116744,9194116,Return Request,19-10-2023 17:10,Resolved,200,Negative
7534244,103434,9121738,Technical Support,21-08-2022 20:52,Resolved,6,Negative
7534245,144132,9135402,Return Request,22-11-2024 19:12,Open,23,Neutral
7534246,115690,9101086,Return Request,13-06-2022 16:46,Open,8,Neutral
7534247,133698,9065689,Delivery Issue,15-04-2023 16:20,Escalated,13,Positive
7534248,121671,9228412,Cancellation,10-02-2022 20:58,Resolved,93,Negative
7534249,144922,,Account Issue,23-09-2024 10:18,Open,214,Neutral
7534250,146135,9108378,Return Request,25-12-2022 03:21,Open,101,Neutral
7534251,148697,9020581,Product Quality,08-02-2022 18:30,Resolved,17,Positive
7534252,135495,9039121,Return Request,14-07-2022 17:39,Closed,239,Positive
7534253,139709,9140049,Wrong Item,19-06-2024 14:28,Open,7,
7534254,100193,,,09-02-2024 18:13,Resolved,218,Neutral
7534255,115791,9031367,Product Quality,24-08-2024 07:37,Resolved,72,Negative
7534256,131569,9010553,Product Quality,20-04-2023 20:28,Open,49,Neutral
7534257,120721,9113170,Return Request,25-09-2024 21:51,Closed,31,Negative
7534258,140076,9113442,Cancellation,29-09-2022 18:25,Open,69,Negative
7534259,105022,9077829,Cancellation,08-12-2024 22:00,Resolved,126,Positive
7534260,148319,9040061,Wrong Item,07-04-2022 02:04,Resolved,13,Negative
7534261,117172,,Wrong Item,18-11-2023 17:41,Resolved,68,Neutral
7534262,132404,9015232,Delivery Issue,23-09-2023 16:20,Resolved,177,Negative
7534263,136091,9128994,Wrong Item,26-03-2025 10:30,Open,71,Negative
7534264,108046,,Return Request,07-05-2022 17:16,Open,-4,Neutral
7534265,119549,9037997,Payment Issue,15-09-2024 15:05,Resolved,31,Neutral
7534266,116003,9209244,,18-07-2023 02:36,Resolved,63,Neutral
7534267,148217,9224461,Wrong Item,29-03-2024 11:56,Resolved,11,Neutral
7534268,103298,9245226,Product Quality,28-08-2022 09:07,Open,54,Negative
7534269,116162,9234088,Payment Issue,26-03-2024 13:59,Open,63,Negative
7534270,139605,9059915,Cancellation,02-01-2023 11:55,Open,17,Negative
7534271,134847,9134109,Technical Support,03-06-2024 07:28,Escalated,2,Negative
7534272,113229,9184032,Refund,07-06-2024 23:05,Resolved,159,Neutral
7534273,115973,9015745,Delivery Issue,26-06-2022 20:42,Resolved,35,Negative
7534274,125532,,Wrong Item,27-09-2023 06:22,Open,18,Neutral
7534275,118367,9152691,Cancellation,31-10-2023 09:26,Resolved,4,Neutral
7534276,116421,9101041,Account Issue,26-10-2023 18:22,Open,2,Positive
7534277,141757,,,05-01-2024 11:41,Resolved,111,Positive
7534278,112159,9125722,Payment Issue,26-11-2024 20:42,Escalated,133,Negative
7534279,107300,9128113,Wrong Item,23-01-2022 02:31,Open,28,Negative
7534280,111205,,Technical Support,10-01-2024 17:51,Open,46,Positive
7534281,122143,9041015,Cancellation,04-01-2024 16:03,Resolved,46,Positive
7534282,140917,,Wrong Item,19-09-2022 21:30,Open,18,Negative
7534283,136448,9064177,Refund,05-01-2022 14:50,Open,67,Negative
7534284,112147,9171028,Refund,22-02-2025 01:32,Resolved,22,Positive
7534285,101211,,Wrong Item,08-09-2022 17:34,Closed,16,Positive
7534286,101100,,Technical Support,29-03-2023 17:22,Resolved,3,Negative
7534287,137570,9088813,Delivery Issue,22-09-2022 12:51,Open,28,Neutral
7534288,149830,9067148,Refund,25-10-2024 20:34,Resolved,4,Neutral
7534289,136885,9057462,Account Issue,17-05-2024 22:31,Open,155,Negative
7534290,140435,9125793,Return Request,02-03-2025 12:32,Resolved,220,Neutral
7534291,144348,9141031,Account Issue,19-10-2022 22:46,Resolved,35,Negative
7534292,143891,9136517,Payment Issue,30-04-2022 16:56,Open,220,Neutral
7534293,109435,9197804,Account Issue,18-01-2024 06:11,Resolved,79,
7534294,102396,9051279,Product Quality,06-10-2024 06:06,Resolved,54,Positive
7534295,127456,9011618,Product Quality,18-02-2025 07:53,Resolved,11,Negative
7534296,136694,9005091,Cancellation,01-11-2023 17:05,Escalated,221,Negative
7534297,130074,9004460,Technical Support,23-09-2022 13:44,Escalated,22,Neutral
7534298,119028,9012113,Cancellation,01-09-2022 17:10,Resolved,7,Neutral
7534299,111361,9078360,Wrong Item,01-11-2023 23:52,Resolved,26,Neutral
7534300,115073,9124439,Delivery Issue,15-08-2023 14:39,Resolved,73,Positive
7534301,116227,9197795,Return Request,25-03-2023 18:41,Resolved,2,Neutral
7534302,119614,9234452,Cancellation,08-09-2023 10:54,Open,205,Negative
7534303,132889,9052108,Wrong Item,20-09-2023 14:46,Escalated,50,Neutral
7534304,113727,9070628,Wrong Item,28-05-2023 07:06,Resolved,6,Positive
7534305,102046,9095389,Account Issue,03-07-2024 18:38,Resolved,15,Negative
7534306,104985,9055617,Technical Support,16-02-2022 18:15,RESOLVED,115,
7534307,133523,,Account Issue,14-05-2023 12:28,Resolved,29,Negative
7534308,106246,9062569,,22-10-2024 15:52,Escalated,18,Positive
7534309,142054,9136288,Delivery Issue,20-02-2022 12:42,Resolved,9222,Negative
7534310,122072,9003751,Delivery Issue,26-05-2022 13:03,Open,4,Neutral
7534311,123809,,Product Quality,23-02-2025 19:44,Resolved,19,Neutral
7534312,149711,9133702,Technical Support,06-11-2022 15:38,Resolved,14,Positive
7534313,118721,,Wrong Item,20-04-2022 04:39,Open,72,Negative
7534314,137799,9148455,Delivery Issue,11-02-2024 21:22,Resolved,41,Positive
7534315,145377,9151174,Return Request,13-10-2022 17:36,open,36,Positive
7534316,129525,9134163,Refund,10-06-2023 11:01,Resolved,15,Negative
7534317,129740,9037465,,30-03-2024 09:32,Resolved,-10,Negative
7534318,130677,9130254,Delivery Issue,28-09-2023 14:52,Resolved,72,Negative
7534319,143879,9006821,Delivery Issue,07-01-2022 18:21,Open,99,Neutral
7534320,134119,9079103,Refund,10-10-2023 14:59,Open,4,Positive
7534321,123167,9067501,Return Request,17-08-2024 13:45,Resolved,219,Positive
7534322,128502,9060305,Product Quality,02-11-2024 17:17,Escalated,13,Negative
7534323,147221,9117538,Payment Issue,01-09-2024 15:26,RESOLVED,20,Positive
7534324,139764,9127870,Wrong Item,10-06-2024 20:25,Open,3,Negative
7534325,136931,9144881,Payment Issue,06-11-2023 17:56,Open,15,Neutral
7534326,146669,,Payment Issue,25-09-2024 12:42,Open,101,Positive
7534327,137143,9052819,Product Quality,17-05-2022 09:39,Resolved,23,Negative
7534328,103420,9088617,Cancellation,10-03-2023 20:51,Resolved,6,Negative
7534329,144676,9237489,Payment Issue,30-09-2022 21:11,Resolved,59,Neutral
7534330,109232,9114651,Technical Support,24-10-2022 06:22,open,21,Negative
7534331,140875,9057349,Account Issue,02-01-2024 09:58,Escalated,78,Negative
7534332,116991,9081065,Payment Issue,19-07-2022 09:09,Resolved,1,Positive
7534333,135864,9069072,Wrong Item,29-03-2025 19:14,Open,45,Neutral
7534334,148058,9081509,Refund,30-03-2024 13:10,Escalated,26,Neutral
7534335,102034,9194885,Refund,01-03-2023 18:34,Resolved,29,Neutral
7534336,110849,9042347,Refund,11-03-2025 18:00,Resolved,6,Positive
7534337,112592,9103677,Technical Support,23-07-2022 14:57,Escalated,212,Negative
7534338,127771,9056531,Payment Issue,17-06-2024 09:06,Open,6,Negative
7534339,134750,9240589,Account Issue,17-08-2024 19:05,Resolved,64,Negative
7534340,124192,,Delivery Issue,17-07-2022 07:08,Closed,134,Neutral
7534341,111962,9099125,Product Quality,02-01-2024 11:40,Resolved,59,Negative
7534342,140009,9247637,Wrong Item,10-10-2022 18:38,Resolved,49,
7534343,138071,9220236,Payment Issue,21-11-2023 10:21,Resolved,62,Neutral
7534344,147938,9127602,Account Issue,26-03-2025 11:03,Resolved,49,Negative
7534345,136712,9225355,Technical Support,22-11-2023 21:25,Open,9,Negative
7534346,143345,9080594,,29-10-2024 19:38,Resolved,70,Positive
7534347,105215,9106476,Refund,03-02-2022 09:52,Escalated,-9,Negative
7534348,138486,9153127,Account Issue,12-01-2023 16:59,Open,44,Negative
7534349,123838,9117086,Product Quality,31-12-2024 18:22,Resolved,108,Positive
7534350,127344,9143097,Delivery Issue,19-01-2025 18:22,Escalated,12,Negative
7534351,145314,9063523,Cancellation,21-06-2024 08:30,Resolved,22,Negative
7534352,116028,9198772,Delivery Issue,20-12-2023 20:22,Open,14,Negative
7534353,108823,9173860,Account Issue,22-07-2024 13:13,Open,29,Positive
7534354,135767,9052960,Cancellation,30-05-2024 18:28,Open,45,Positive
7534355,114228,9225372,Product Quality,12-08-2024 19:54,Escalated,2,Negative
7534356,139627,9229772,Wrong Item,23-09-2022 15:35,Escalated,35,Positive
7534357,108034,9166860,Account Issue,21-02-2024 08:03,Resolved,55,
7534358,105551,9024429,Wrong Item,02-08-2023 12:46,Escalated,7723,Negative
7534359,121487,9082449,Wrong Item,05-03-2024 09:49,Escalated,153,Neutral
7534360,142694,9003784,Refund,27-03-2024 19:33,Closed,156,Negative
7534361,103702,9095922,Product Quality,24-10-2022 13:16,Resolved,15,Positive
7534362,126585,9030219,Wrong Item,21-03-2025 15:04,Open,205,Neutral
7534363,123283,9190805,Product Quality,01-12-2022 09:19,Resolved,16,Neutral
7534364,149497,9023194,Product Quality,22-09-2022 18:45,Open,12,Negative
7534365,111457,9007623,Payment Issue,13-04-2022 13:36,Escalated,15,Positive
7534366,111313,9019431,Refund,10-09-2024 20:10,Escalated,8493,
7534367,137457,9092597,Return Request,25-04-2022 09:51,Open,7,Negative
7534368,131161,,Cancellation,23-05-2024 21:44,open,8292,Negative
7534369,114457,,Cancellation,13-02-2022 16:55,Escalated,8,Negative
7534370,119959,9109787,Account Issue,27-02-2024 08:21,RESOLVED,75,Negative
7534371,144700,9155090,Technical Support,20-02-2022 20:09,RESOLVED,18,Negative
7534372,129930,9020155,Payment Issue,16-03-2025 10:14,Open,64,Negative
7534373,120756,9145248,Cancellation,28-05-2024 23:48,Resolved,19,Negative
