delivery_id,order_id,warehouse_id,delivery_partner,dispatch_date,delivery_attempts,delivery_status,delay_days
6117731,9082691,145,Delhivery,07-12-2023,1,Delivered,9
6117732,9076781,122,DTDC,25-06-2023,2,Out for Delivery,3
6117733,9216271,107,Ekart,21-10-2023,3,Returned,0
6117734,9021960,108,India Post,28-03-2024,1,Returned,0
6117735,9060274,140,Amazon Logistics,03-06-2022,1,Delivered,0
6117736,9194285,104,BlueDart,02-07-2024,1,Delivered,0
6117737,9218088,118,Delhivery,23-10-2023,20,Returned,0
6117738,9173235,118,Delhivery,30-06-2023,2,FAILED,1
6117739,9079775,114,DTDC,29-10-2023,1,Delivered,1
6117740,9125813,126,Ekart,14-09-2024,1,Delivered,5
6117741,9159464,,BlueDart,09-01-2023,1,Delivered,5
6117742,9163010,105,Delhivery,11-01-2023,1,Out for Delivery,5
6117743,9128771,109,BlueDart,26-02-2024,1,Delivered,1
6117744,9155873,132,XpressBees,10-03-2022,1,In Transit,0
6117745,9228141,101,BlueDart,16-02-2024,1,Delivered,2
6117746,9075847,142,XpressBees,02-06-2024,1,Failed,1
6117747,9080546,109,delhivery,07-01-2025,1,Returned,0
6117748,9102760,,DTDC,10-01-2022,1,Failed,0
6117749,9237124,125,Delhivery,03-12-2023,1,Delivered,6
6117750,9000336,148,India Post,31-03-2022,1,Returned,2
6117751,9142597,127,DTDC,07-06-2024,1,Delivered,0
6117752,9169831,105,Delhivery,13-01-2023,3,Delivered,12
6117753,9133345,104,DTDC,02-03-2022,1,Delivered,0
6117754,9249715,110,Delhivery,07-12-2023,1,Delivered,3
6117755,9000295,120,Blue Dart,07-09-2022,1,Failed,2
6117756,9196582,124,Shadowfax,25-12-2024,1,Delivered,1
6117757,9231350,105,India Post,11-01-2025,1,Failed,2
6117758,9106555,131,Ekart,17-09-2024,1,Delivered,3
6117759,9075295,130,FedEx India,18-08-2023,1,Returned,12
6117760,9030792,102,Delhivery,01-06-2022,1,Failed,0
6117761,9183302,143,XpressBees,21-10-2022,1,Failed,1
6117762,9100784,131,Ekart,13-11-2023,1,Out for Delivery,1
6117763,9082167,145,BlueDart,22-03-2022,1,Out for Delivery,8
6117764,9193608,122,XpressBees,23-03-2024,1,Delivered,0
6117765,9079368,102,XpressBees,07-10-2023,1,Delivered,7
6117766,9029878,147,DTDC,27-12-2022,2,Returned,0
6117767,9208334,142,Amazon Logistics,21-12-2022,1,Failed,1
6117768,9199945,118,XpressBees,08-01-2024,1,Delivered,2
6117769,9110594,136,FedEx India,10-10-2023,3,Delivered,3
6117770,9155012,133,EKART,27-12-2023,1,Delivered,10
6117771,9053128,128,Ekart,04-01-2023,2,Delivered,2
6117772,9033509,129,BlueDart,24-03-2023,2,Delivered,0
6117773,9024817,109,BlueDart,29-12-2024,1,Delivered,0
6117774,244,109,FedEx India,02-06-2023,1,Failed,0
6117775,9216790,103,Delhivery,17-03-2025,1,Failed,3
6117776,9206010,110,Delhivery,11-03-2024,3,Delivered,0
6117777,9157389,128,Ekart,21-07-2023,1,Delivered,1
6117778,9091595,145,Ekart,17-11-2024,2,In Transit,2
6117779,9194492,107,Amazon Logistics,17-02-2022,1,Delivered,2
6117780,9240305,130,Amazon Logistics,11-03-2023,1,Delivered,2
6117781,9018635,148,EKART,26-08-2024,2,Delivered,5
6117782,9099967,123,Delhivery,01-01-2025,1,Delivered,0
6117783,9229613,142,Delhivery,01-09-2023,1,Delivered,0
6117784,9023628,110,BlueDart,22-10-2023,1,Delivered,2
6117785,9012451,127,EKART,30-05-2024,1,Delivered,0
6117786,9059695,127,Blue Dart,04-12-2023,1,Delivered,2
6117787,9183274,115,Shadowfax,07-11-2022,1,Delivered,0
6117788,9128856,129,Xpressbees,26-04-2023,1,Delivered,0
6117789,9160284,122,Ekart,22-07-2024,1,Delivered,0
6117790,9014342,119,FedEx India,28-01-2025,2,Delivered,1
6117791,9225490,113,XpressBees,15-01-2022,1,Failed,2
6117792,9064307,107,Ekart,12-12-2022,1,Returned,3
6117793,9025731,109,BlueDart,08-01-2022,1,Delivered,3
6117794,9233498,141,Amazon Logistics,03-04-2023,3,Delivered,0
6117795,9021522,146,Ekart,12-02-2025,1,Failed,1
6117796,9024689,116,EKART,12-11-2022,1,Delivered,2
6117797,9049261,115,India Post,01-08-2023,2,Returned,3
6117798,9144439,133,XpressBees,04-01-2024,2,Failed,-2
6117799,9073882,108,Delhivery,29-12-2024,1,Delivered,0
6117800,9092047,130,Shadowfax,27-10-2024,1,Delivered,0
6117801,9002185,110,Shadowfax,30-04-2024,3,Delivered,0
6117802,9067942,143,India Post,09-06-2022,1,In Transit,1
6117803,9003227,145,Delhivery,24-06-2024,20,Delivered,-1
6117804,9014655,116,DTDC,15-03-2023,1,Delivered,0
6117805,9039914,137,XpressBees,14-08-2022,1,Delivered,2
6117806,9120412,129,Shadowfax,27-01-2023,1,Failed,9
6117807,9229030,117,BlueDart,06-11-2024,1,Delivered,2
6117808,9139473,122,DTDC,09-05-2022,1,Delivered,1
6117809,9192579,115,Delhivery,10-01-2025,1,Delivered,0
6117810,9175135,123,Ekart,14-03-2023,1,Delivered,7
6117811,9142933,111,Xpressbees,12-11-2024,1,Delivered,3
6117812,9104842,108,India Post,24-12-2023,1,Delivered,2
6117813,9118604,140,Ekart,20-07-2022,1,Delivered,2
6117814,9061867,147,Ekart,03-01-2024,2,Delivered,0
6117815,9242447,128,BlueDart,29-05-2022,1,Delivered,1
6117816,9063610,132,DTDC,19-08-2023,1,Delivered,2
6117817,9032486,148,India Post,29-08-2024,1,Delivered,1
6117818,9103188,141,DTDC,07-03-2024,2,Returned,0
6117819,9029687,145,FedEx India,20-11-2024,2,In Transit,0
6117820,9021931,126,FedEx India,06-11-2023,2,Delivered,2
6117821,9194748,109,BlueDart,15-07-2022,3,Failed,2
6117822,9109624,128,XpressBees,03-01-2024,3,Delivered,1
6117823,9178651,133,Blue Dart,09-07-2024,1,Delivered,0
6117824,9070228,,EKART,26-09-2024,3,Delivered,0
6117825,9198623,121,Ekart,20-01-2023,1,Delivered,1
6117826,9033731,122,Delhivery,01-07-2022,1,Delivered,0
6117827,9233074,148,DTDC,20-08-2024,1,Delivered,0
6117828,9138573,124,Delhivery,12-06-2023,1,Delivered,0
6117829,9037739,142,XpressBees,22-03-2023,2,Returned,2
6117830,9072787,114,XpressBees,13-04-2023,1,Delivered,3
6117831,9075712,103,delhivery,20-01-2022,1,Failed,0
6117832,9197070,120,XpressBees,29-12-2023,1,Out for Delivery,1
6117833,9226185,109,Ekart,18-04-2023,1,Delivered,1
6117834,9181112,143,Amazon Logistics,05-02-2022,2,Delivered,1
6117835,9203195,129,Delhivery,24-06-2024,1,Delivered,0
6117836,9079936,113,Delhivery,06-01-2023,1,Delivered,3
6117837,9065764,148,Delhivery,13-04-2022,1,Failed,12
6117838,9212152,144,Delhivery,20-10-2023,1,Delivered,1
6117839,9081080,111,Delhivery,04-12-2024,1,Returned,0
6117840,9084179,149,DTDC,28-10-2024,3,Delivered,0
6117841,9193259,138,Shadowfax,24-10-2024,1,Delivered,0
6117842,9236767,134,Xpressbees,09-03-2025,1,Out for Delivery,2
6117843,9225427,112,Xpressbees,08-04-2022,3,Delivered,2
6117844,9014956,102,Ekart,09-08-2023,1,Returned,3
6117845,9156232,143,BlueDart,19-02-2022,1,delivered,2
6117846,9028818,121,BlueDart,12-05-2024,1,Delivered,0
6117847,9054344,139,XpressBees,05-06-2022,2,Delivered,1
6117848,9075987,126,India Post,26-03-2023,1,Delivered,0
6117849,9030840,103,Ekart,09-08-2022,1,Failed,2
6117850,9196324,133,Delhivery,30-11-2023,1,Delivered,1
6117851,9031485,131,Ekart,03-04-2022,1,Returned,0
6117852,9222359,108,India Post,03-09-2022,2,Failed,1
6117853,9107474,121,BlueDart,12-01-2025,2,Delivered,0
6117854,9219982,144,XpressBees,08-01-2022,2,Delivered,3
6117855,9008598,110,FedEx India,26-10-2024,1,Delivered,3
6117856,9201977,101,BlueDart,29-10-2023,1,Failed,1
6117857,9011659,101,Delhivery,23-10-2023,1,Delivered,1
6117858,9114332,103,XpressBees,20-06-2022,1,Delivered,0
6117859,9172660,113,Ekart,20-03-2022,1,Returned,3
6117860,9041794,142,Ekart,27-04-2024,1,Delivered,0
6117861,9092776,134,XpressBees,08-10-2022,1,Failed,1
6117862,9209706,125,XpressBees,01-01-2023,3,Delivered,0
6117863,9062432,122,Delhivery,10-06-2023,2,Returned,1
6117864,9116806,110,Amazon Logistics,24-10-2024,1,Returned,1
6117865,9112691,113,Ekart,03-08-2023,1,Returned,0
6117866,9185157,119,India Post,21-08-2022,1,Delivered,6
6117867,9103816,,DTDC,29-05-2022,1,Delivered,12
6117868,9238131,125,Ekart,02-05-2023,1,Out for Delivery,1
6117869,9129036,134,XpressBees,16-07-2022,1,Failed,0
6117870,9227200,123,Delhivery,22-09-2024,1,In Transit,1
6117871,9216710,139,India Post,19-01-2025,1,Delivered,-1
6117872,9075317,131,BlueDart,11-08-2024,1,FAILED,0
6117873,9231469,115,Delhivery,28-12-2023,1,Failed,0
6117874,9084328,135,delhivery,26-01-2025,1,Failed,0
6117875,9001992,139,Shadowfax,09-10-2023,1,Delivered,7
6117876,9155353,138,India Post,15-08-2023,1,Failed,0
6117877,9169144,131,Blue Dart,10-01-2022,20,delivered,1
6117878,9138542,108,BlueDart,27-10-2023,3,Delivered,-1
6117879,9134630,127,India Post,25-10-2022,2,Delivered,2
6117880,9085380,101,XpressBees,22-02-2024,1,Delivered,1
6117881,9213972,124,Ekart,08-01-2024,1,Delivered,0
6117882,9101724,122,Delhivery,15-07-2022,2,Failed,0
6117883,9035342,124,XpressBees,15-06-2022,1,Returned,0
6117884,9022274,111,Shadowfax,16-05-2024,1,Failed,1
6117885,9211940,114,DTDC,15-02-2023,1,Returned,3
6117886,9025597,130,India Post,15-09-2023,1,Failed,1
6117887,9233079,104,FedEx India,29-06-2022,1,FAILED,2
6117888,9148065,111,BlueDart,02-02-2025,1,Out for Delivery,3
6117889,9121624,130,Delhivery,26-09-2022,1,Delivered,3
6117890,9200184,149,BlueDart,19-09-2023,1,FAILED,7
6117891,9178235,145,India Post,01-04-2022,1,Delivered,0
6117892,9057010,132,BlueDart,28-11-2024,2,Returned,0
6117893,9114048,136,BlueDart,03-01-2023,1,Delivered,5
6117894,9228241,147,Delhivery,25-10-2022,2,Returned,0
6117895,9117443,120,FedEx India,11-05-2024,2,Delivered,4
6117896,9006907,141,Amazon Logistics,02-11-2022,1,Delivered,0
6117897,9045743,112,DTDC,15-08-2022,1,Failed,2
6117898,9010251,149,XpressBees,14-12-2024,1,Failed,0
6117899,9211229,145,Xpressbees,08-10-2023,1,In Transit,1
6117900,9082565,115,XpressBees,29-10-2022,1,Delivered,3
6117901,9113377,118,Shadowfax,28-05-2024,1,Failed,0
6117902,9186311,138,DTDC,14-11-2023,1,Delivered,0
6117903,9146346,132,BlueDart,18-03-2023,1,Delivered,0
6117904,9131603,103,Delhivery,02-10-2023,3,Failed,2
6117905,9064631,131,Shadowfax,05-12-2023,1,Delivered,0
6117906,215,111,delhivery,03-06-2023,1,Delivered,0
6117907,9221851,139,Xpressbees,14-03-2024,1,Failed,1
6117908,9129567,133,Delhivery,04-07-2022,1,Failed,5
6117909,9203847,117,Delhivery,20-12-2024,1,Returned,0
6117910,9092345,138,XpressBees,01-11-2024,1,Returned,2
6117911,9207487,106,Delhivery,18-01-2024,1,Delivered,0
6117912,9062883,144,Amazon Logistics,20-06-2024,1,Delivered,2
6117913,9151418,118,Shadowfax,21-03-2023,3,Delivered,1
6117914,9088805,141,XpressBees,20-09-2022,1,Delivered,1
6117915,9212714,111,delhivery,12-01-2025,1,Delivered,2
6117916,9160198,118,India Post,12-03-2023,1,Delivered,3
6117917,9145336,122,delhivery,13-01-2025,20,Returned,5
6117918,9210233,125,FedEx India,14-10-2022,1,Delivered,1
6117919,9121679,121,BlueDart,20-10-2024,1,Delivered,0
6117920,9152369,141,BlueDart,13-01-2023,1,Delivered,0
6117921,9101977,148,FedEx India,16-04-2023,2,Delivered,1
6117922,9132589,111,Ekart,23-12-2022,1,Failed,2
6117923,9035824,133,Ekart,25-08-2022,1,Out for Delivery,0
6117924,9226385,144,FedEx India,31-08-2022,3,Failed,0
6117925,9234931,109,Delhivery,25-07-2022,1,Failed,0
6117926,9054249,124,DTDC,13-12-2023,1,Delivered,0
6117927,9218972,114,Shadowfax,05-01-2022,1,Delivered,0
6117928,9164262,150,FedEx India,30-08-2024,1,Delivered,0
6117929,9246585,149,Amazon Logistics,11-01-2023,1,Delivered,0
6117930,9101938,112,Ekart,17-08-2022,2,Delivered,0
6117931,9009675,129,DTDC,04-04-2024,2,Delivered,2
6117932,9210340,139,XpressBees,07-02-2025,1,Delivered,2
6117933,9090054,129,XpressBees,28-03-2025,1,Delivered,3
6117934,9179355,123,Delhivery,21-10-2024,1,Delivered,0
6117935,9062602,127,XpressBees,19-05-2022,1,Delivered,3
6117936,9007563,123,XpressBees,25-12-2024,1,Delivered,2
6117937,9083186,122,DTDC,03-01-2025,1,Delivered,2
6117938,9131816,105,DTDC,29-09-2023,1,Failed,2
6117939,9047148,105,XpressBees,31-10-2022,1,delivered,3
6117940,9134531,123,India Post,21-03-2022,2,Delivered,2
6117941,9158797,120,BlueDart,13-12-2024,2,Returned,2
6117942,9037041,122,Ekart,10-01-2022,3,Delivered,0
6117943,9180372,,EKART,06-11-2023,3,Failed,1
6117944,9070637,110,XpressBees,01-11-2022,2,Failed,3
6117945,9204095,111,BlueDart,27-04-2023,1,Delivered,0
6117946,9087108,109,Delhivery,19-04-2022,1,Delivered,3
6117947,9206289,,BlueDart,19-09-2024,1,Delivered,0
6117948,9105622,146,DTDC,08-07-2023,1,Delivered,1
6117949,9101448,113,Delhivery,30-07-2024,1,Out for Delivery,0
6117950,9044410,112,Delhivery,18-12-2023,3,Failed,0
6117951,9155792,106,BlueDart,26-10-2024,1,Failed,0
6117952,9244392,110,DTDC,23-05-2023,1,Delivered,0
6117953,9197692,137,Shadowfax,09-08-2023,2,Delivered,3
6117954,9246487,126,FedEx India,18-10-2022,1,Returned,5
6117955,9056480,145,Delhivery,18-10-2024,2,Delivered,1
6117956,9104377,,BlueDart,17-09-2022,1,Delivered,0
6117957,9205576,138,India Post,21-01-2023,1,Delivered,3
6117958,9090010,114,Xpressbees,16-02-2022,1,Delivered,5
6117959,9000391,117,Delhivery,14-03-2024,1,Delivered,0
6117960,9031882,102,Shadowfax,29-11-2023,2,Out for Delivery,0
6117961,9165536,118,BlueDart,10-01-2024,1,Delivered,0
6117962,9248866,110,delhivery,29-11-2022,1,Delivered,3
6117963,9002684,127,XpressBees,22-10-2023,1,Delivered,1
6117964,9044607,119,XpressBees,13-08-2024,1,Failed,8
6117965,9139890,124,EKART,03-01-2022,1,Delivered,3
6117966,9022055,111,Amazon Logistics,10-12-2024,1,Delivered,2
6117967,9135596,136,DTDC,04-11-2024,1,Delivered,3
6117968,9149196,121,Ekart,27-09-2024,3,Delivered,3
6117969,9049807,109,India Post,25-10-2022,1,Delivered,0
6117970,9119700,124,Amazon Logistics,16-09-2022,1,Delivered,0
6117971,9110107,,Delhivery,19-07-2022,1,Delivered,5
6117972,9216478,144,Delhivery,14-03-2023,1,Delivered,1
6117973,9000823,117,DTDC,05-02-2024,1,Delivered,0
6117974,9207537,142,Shadowfax,02-08-2022,1,Failed,2
6117975,9149211,106,BlueDart,21-10-2023,1,Delivered,1
6117976,9167340,139,Ekart,24-07-2022,3,Delivered,1
6117977,9067069,121,Delhivery,29-10-2023,1,Delivered,0
6117978,9125090,125,XpressBees,31-10-2024,2,Failed,0
6117979,9159412,131,BlueDart,07-06-2024,2,Delivered,0
6117980,9245347,141,DTDC,19-10-2023,1,Failed,1
6117981,9198222,108,DTDC,09-03-2023,1,Delivered,2
6117982,9151576,120,XpressBees,01-11-2024,2,Failed,4
6117983,9115599,114,Delhivery,28-03-2023,1,Failed,0
6117984,9125228,144,XpressBees,01-11-2022,1,Delivered,3
6117985,9010795,130,Delhivery,01-05-2023,1,Failed,1
6117986,9218394,129,XpressBees,30-04-2023,1,Delivered,3
6117987,9181670,111,Amazon Logistics,24-01-2025,1,Returned,1
6117988,9155267,102,Amazon Logistics,03-08-2024,1,Delivered,0
6117989,9070863,128,DTDC,28-04-2023,1,Failed,0
6117990,9113091,123,XpressBees,07-07-2024,2,Failed,1
6117991,9152953,108,Xpressbees,04-01-2022,3,Delivered,1
6117992,9065621,108,Ekart,25-03-2022,1,In Transit,0
6117993,9164719,147,Ekart,25-08-2024,1,Delivered,0
6117994,9032932,114,BlueDart,11-12-2023,1,Delivered,0
6117995,9041186,112,Ekart,25-10-2022,2,FAILED,3
6117996,9157303,111,Ekart,20-07-2022,1,Delivered,2
6117997,9026537,122,Ekart,03-11-2024,1,Delivered,9
6117998,9011604,128,Ekart,26-07-2023,1,Returned,0
6117999,9029067,,delhivery,15-11-2022,2,Delivered,0
6118000,182,107,Ekart,02-06-2023,1,Delivered,0
6118001,9046754,139,Delhivery,25-10-2023,20,In Transit,1
6118002,9184434,128,Amazon Logistics,10-11-2023,1,Returned,0
6118003,9170699,127,FedEx India,08-11-2022,1,Returned,0
6118004,9154667,148,India Post,09-02-2024,1,Delivered,0
6118005,9151427,139,DTDC,09-03-2023,1,Failed,11
6118006,9160192,103,India Post,12-07-2022,2,Out for Delivery,0
6118007,9187156,107,India Post,20-07-2023,1,Delivered,5
6118008,9236711,129,XpressBees,05-03-2022,1,Failed,0
6118009,9108621,126,Delhivery,07-01-2023,1,Delivered,0
6118010,9187830,104,BlueDart,19-04-2024,1,Delivered,3
6118011,9021859,149,India Post,23-07-2024,1,Failed,1
6118012,9047592,133,Shadowfax,31-10-2022,1,Delivered,0
6118013,9161983,103,Amazon Logistics,03-04-2023,2,Delivered,1
6118014,9119165,123,EKART,17-01-2022,1,Out for Delivery,0
6118015,9011869,106,Delhivery,31-10-2023,1,Delivered,0
6118016,9145036,101,BlueDart,09-09-2023,1,Delivered,1
6118017,9142669,146,BlueDart,21-10-2024,2,Delivered,3
6118018,9190546,115,DTDC,07-03-2025,1,Delivered,12
6118019,9040574,143,Shadowfax,04-10-2023,1,Failed,1
6118020,9225345,148,BlueDart,18-01-2023,1,Delivered,1
6118021,9122827,105,Amazon Logistics,29-04-2022,1,Failed,2
6118022,9030430,126,DTDC,08-01-2023,1,In Transit,0
6118023,9146921,148,FedEx India,13-05-2022,1,Delivered,0
6118024,9084526,130,India Post,21-10-2024,1,Returned,0
6118025,9160944,114,XpressBees,27-12-2022,1,Delivered,2
6118026,9058824,114,Ekart,02-11-2022,1,In Transit,0
6118027,9203562,140,FedEx India,19-04-2024,1,Delivered,0
6118028,9227632,104,Shadowfax,20-03-2024,1,Delivered,1
6118029,9112528,150,BlueDart,28-03-2023,20,Delivered,1
6118030,9038643,112,Ekart,24-06-2024,1,Delivered,1
6118031,9039819,147,DTDC,05-01-2022,2,Returned,0
6118032,9192116,127,BlueDart,28-06-2023,1,Returned,2
6118033,9062624,,India Post,29-09-2023,1,Delivered,0
6118034,9020375,115,Delhivery,19-07-2024,1,Returned,0
6118035,9009572,104,Blue Dart,02-11-2023,3,Delivered,11
6118036,9236418,104,Ekart,03-11-2022,1,Delivered,0
6118037,9004886,112,delhivery,22-03-2022,1,Failed,2
6118038,9053970,118,XpressBees,31-05-2024,2,Delivered,1
6118039,9113953,147,BlueDart,12-11-2022,1,Delivered,2
6118040,9115301,136,DTDC,20-07-2022,3,Delivered,2
6118041,9117993,143,Ekart,31-12-2024,1,Delivered,0
6118042,9206258,138,Delhivery,25-03-2025,1,Delivered,0
6118043,9127807,115,Ekart,26-12-2024,1,Delivered,1
6118044,9176582,,delhivery,01-02-2022,1,Delivered,0
6118045,9089520,122,XpressBees,25-03-2024,1,Returned,0
6118046,9188525,134,Delhivery,27-04-2024,1,Failed,1
6118047,9021102,112,delhivery,01-01-2025,1,Delivered,1
6118048,9139060,111,India Post,08-12-2024,1,Failed,8
6118049,9020108,147,Xpressbees,23-03-2024,1,Delivered,0
6118050,9081363,110,XpressBees,17-09-2024,1,Delivered,1
6118051,9246570,114,delhivery,10-01-2022,1,Failed,0
6118052,9241007,136,XpressBees,23-08-2023,2,Delivered,12
6118053,9046433,143,EKART,22-02-2025,1,Delivered,9
6118054,9117856,123,Shadowfax,30-01-2022,20,Delivered,1
6118055,9073389,128,Ekart,20-12-2022,2,Failed,0
6118056,9200159,111,EKART,29-10-2022,2,Out for Delivery,0
6118057,9234625,,DTDC,08-04-2023,1,Failed,1
6118058,9150703,121,DTDC,20-07-2024,2,Delivered,1
6118059,9020139,121,BlueDart,29-10-2023,1,Delivered,11
6118060,9078247,132,Blue Dart,28-04-2023,3,Delivered,0
6118061,9063883,122,DTDC,23-07-2023,1,Failed,3
6118062,9095569,132,FedEx India,28-10-2023,3,Delivered,1
6118063,9170291,138,Xpressbees,16-03-2023,1,Delivered,3
6118064,9152157,149,BlueDart,14-02-2025,1,In Transit,1
6118065,9083973,103,Shadowfax,24-07-2022,1,Delivered,1
6118066,9139454,128,Ekart,09-01-2022,1,Returned,5
6118067,9028335,111,DTDC,28-05-2023,1,Delivered,1
6118068,9042205,150,Delhivery,19-07-2024,1,Delivered,1
6118069,9071666,147,EKART,30-12-2024,2,Failed,0
6118070,9059401,111,Ekart,19-03-2025,1,Delivered,1
6118071,9161018,136,Amazon Logistics,13-01-2025,1,delivered,2
6118072,9218001,114,Delhivery,18-01-2022,1,Failed,0
6118073,9158013,106,India Post,15-05-2023,1,Delivered,1
6118074,9155815,112,DTDC,25-09-2024,1,Delivered,0
6118075,9242973,131,XpressBees,29-01-2024,1,Returned,7
6118076,9107813,110,India Post,26-09-2023,2,Failed,12
6118077,9245600,108,XpressBees,12-01-2025,2,Delivered,0
6118078,9035236,125,Delhivery,15-09-2023,1,Returned,1
6118079,9120825,149,BlueDart,28-09-2024,3,Delivered,-3
6118080,9225367,125,Delhivery,08-02-2022,1,Failed,2
6118081,9055942,104,Ekart,03-12-2023,1,Delivered,6
6118082,9089609,150,Delhivery,04-10-2024,1,Delivered,0
6118083,9174111,139,Blue Dart,30-03-2022,1,Delivered,1
6118084,9216227,129,XpressBees,13-08-2023,1,Out for Delivery,0
6118085,9024823,125,delhivery,14-07-2022,1,Delivered,1
6118086,9205356,120,FedEx India,27-03-2022,1,Failed,0
6118087,9118844,150,Ekart,04-04-2022,3,Delivered,1
6118088,9190721,,India Post,02-08-2024,1,Failed,0
6118089,9072573,108,FedEx India,25-12-2024,1,Failed,1
6118090,9023947,144,BlueDart,01-06-2023,1,Failed,0
6118091,9161443,149,FedEx India,29-02-2024,1,Delivered,2
6118092,9022729,133,Delhivery,23-10-2024,1,Delivered,1
6118093,9189690,143,BlueDart,13-01-2023,1,Delivered,2
6118094,9033074,144,Delhivery,02-07-2022,1,Failed,1
6118095,9108531,106,BlueDart,30-10-2022,3,Delivered,3
6118096,9032002,140,Ekart,18-12-2023,1,Delivered,0
6118097,9127417,123,XpressBees,19-04-2023,1,Delivered,0
6118098,9121612,136,BlueDart,12-07-2023,1,Delivered,-2
6118099,9184091,148,DTDC,24-04-2024,2,Failed,12
6118100,9011600,125,XpressBees,28-03-2025,1,Delivered,1
6118101,9188476,109,BlueDart,30-12-2023,2,Delivered,3
6118102,9032333,148,Blue Dart,22-05-2024,1,Failed,0
6118103,9119496,105,XpressBees,12-04-2024,1,Delivered,2
6118104,9190176,104,DTDC,27-05-2022,2,Failed,5
6118105,9128807,141,BlueDart,02-08-2024,2,Delivered,2
6118106,9117495,140,Delhivery,25-03-2025,1,In Transit,2
6118107,9024357,125,Delhivery,26-03-2024,3,Failed,1
6118108,9130987,,Shadowfax,24-09-2023,1,Returned,8
6118109,9201964,120,Shadowfax,25-07-2023,2,Failed,1
6118110,9120750,143,BlueDart,27-10-2022,1,Returned,0
6118111,9223255,104,Delhivery,09-08-2024,1,Delivered,3
6118112,9063976,136,Delhivery,13-03-2022,1,Delivered,1
6118113,9074854,146,Ekart,13-09-2022,1,Failed,2
6118114,9197249,149,Delhivery,30-07-2022,1,Returned,1
6118115,9082817,120,XpressBees,24-12-2022,1,Returned,1
6118116,9169269,148,DTDC,21-10-2024,2,Delivered,1
6118117,9203385,128,Amazon Logistics,05-02-2025,1,Delivered,3
6118118,9154645,102,FedEx India,17-05-2022,1,Delivered,1
6118119,9150414,103,Ekart,10-09-2024,2,Delivered,0
6118120,9201303,140,BlueDart,22-10-2023,3,Delivered,0
6118121,9128221,126,EKART,09-12-2022,1,Failed,0
6118122,9175089,128,Ekart,15-08-2024,2,Delivered,2
6118123,9056790,149,Ekart,16-08-2022,1,Delivered,0
