refund_id,return_id,refund_amount,refund_status,refund_method,refund_processed_date,refund_reason_code
8515456,8014803,293.09,Rejected,UPI,29-04-2022,NOT_AS_DESCRIBED
8515457,8036411,1039.26,Pending,Original Payment,21-04-2022,
8515458,8005530,959.7,Rejected,Original Payment,07-08-2022,WRONG_ITEM
8515459,8003902,648.28,Processed,Wallet,27-02-2023,DUPLICATE_ORDER
8515460,8031450,9445.8,Processed,Wallet,06-12-2024,NOT_AS_DESCRIBED
8515461,8018729,771.93,Rejected,Original Payment,10-04-2022,QUALITY_ISSUE
8515462,8014618,1419.01,Rejected,Original Payment,04-09-2023,DAMAGED_PRODUCT
8515463,8041415,4162.05,Processed,Wallet,09-03-2022,NOT_AS_DESCRIBED
8515464,8003900,1177.96,Processed,Wallet,19-01-2024,MISSING_PARTS
8515465,8022129,1616.99,Rejected,Original Payment,03-06-2023,CHANGED_MIND
8515466,8029544,1796.95,Processed,Original Payment,20-11-2024,NOT_AS_DESCRIBED
8515467,8035603,851.16,Pending,Original Payment,28-03-2022,DUPLICATE_ORDER
8515468,8011218,501.81,Processed,Wallet,31-08-2022,WRONG_ITEM
8515469,8011993,1520.6,Processed,Wallet,08-08-2022,DUPLICATE_ORDER
8515470,8001810,6193.49,Processed,Wallet,21-03-2023,DAMAGED_PRODUCT
8515471,8038073,3122.47,Rejected,UPI,11-04-2022,SIZE_ISSUE
8515472,8010161,22875.83,Pending,Bank Transfer,18-04-2025,SIZE_ISSUE
8515473,8031037,1182.33,Processed,Original Payment,10-08-2024,SIZE_ISSUE
8515474,8032287,295.65,Processed,Original Payment,26-01-2025,DEFECTIVE
8515475,8009202,320.1,Pending,Wallet,03-02-2023,DAMAGED_PRODUCT
8515476,8030549,1140.22,Processed,Original Payment,06-10-2022,DEFECTIVE
8515477,8041038,5574.6,Processed,Coupon,20-10-2023,QUALITY_ISSUE
8515478,8006482,1067.66,Processed,Wallet,28-04-2022,DUPLICATE_ORDER
8515479,8036618,1318.73,Processed,Wallet,09-03-2025,DEFECTIVE
8515480,8000512,24923.94,Processed,Original Payment,14-02-2023,SIZE_ISSUE
8515481,8040328,49164.38,Processed,UPI,07-01-2024,DEFECTIVE
8515482,8030653,792.6,Pending,Coupon,08-12-2024,WRONG_ITEM
8515483,8008565,1546.33,Processed,Wallet,26-12-2022,
8515484,8005844,5221.31,Pending,Original Payment,02-10-2022,MISSING_PARTS
8515485,8001727,44030.55,Processed,Coupon,08-03-2025,WRONG_ITEM
8515486,8041224,5599.48,Processed,Wallet,31-08-2024,SIZE_ISSUE
8515487,8020526,1299.14,Rejected,Original Payment,11-02-2022,DAMAGED_PRODUCT
8515488,8005336,1033.88,Processed,Wallet,29-01-2024,WRONG_ITEM
8515489,8008392,7771.28,Processed,Original Payment,28-05-2023,WRONG_ITEM
8515490,129,1184.12,Processed,Original Payment,11-06-2023,QUALITY_ISSUE
8515491,8017696,406.8,Processed,Coupon,08-11-2024,DEFECTIVE
8515492,8023697,1553.06,Processed,Original Payment,11-10-2024,DEFECTIVE
8515493,8018527,303.69,Processed,Wallet,31-07-2022,SIZE_ISSUE
8515494,8042290,34753.08,Pending,Wallet,01-07-2023,SIZE_ISSUE
8515495,8026311,47669.18,Processed,Original Payment,15-11-2023,NOT_AS_DESCRIBED
8515496,8008121,1478.31,Processed,Original Payment,19-06-2022,NOT_AS_DESCRIBED
8515497,8002139,401.33,Processed,Wallet,15-04-2024,DUPLICATE_ORDER
8515498,8025006,7821.79,Processed,Original Payment,19-04-2025,DEFECTIVE
8515499,8038739,958.97,Pending,Wallet,18-02-2023,WRONG_ITEM
8515500,8023537,4606.72,Processed,Original Payment,22-05-2022,DEFECTIVE
8515501,8017670,842.46,Processed,Wallet,21-05-2022,WRONG_ITEM
8515502,8043564,2188.64,Processed,Bank Transfer,09-11-2022,WRONG_ITEM
8515503,8006982,910.45,Processed,Original Payment,29-09-2024,DEFECTIVE
8515504,8034117,1016.34,Processed,Bank Transfer,13-03-2022,CHANGED_MIND
8515505,8033938,240059.22,Pending,Bank Transfer,04-07-2024,DAMAGED_PRODUCT
8515506,8035147,440.58,Pending,Coupon,29-07-2024,SIZE_ISSUE
8515507,8033776,5921.95,PENDING,Original Payment,22-01-2024,
8515508,8031243,8188.43,Processed,Original Payment,21-01-2026,
8515509,8030415,917.85,processed,Coupon,15-11-2022,MISSING_PARTS
8515510,8013536,9717.28,Processed,Coupon,26-10-2024,DAMAGED_PRODUCT
8515511,8022049,1610.38,Rejected,Original Payment,06-04-2023,DAMAGED_PRODUCT
8515512,8044639,10270.77,Rejected,UPI,05-11-2022,SIZE_ISSUE
8515513,8008259,360.98,Processed,Original Payment,29-10-2023,DAMAGED_PRODUCT
8515514,8038920,1674.66,Rejected,Coupon,26-12-2022,QUALITY_ISSUE
8515515,8032878,1361.88,Processed,Original Payment,15-11-2023,SIZE_ISSUE
8515516,8034226,36498.52,Pending,Original Payment,17-04-2023,WRONG_ITEM
8515517,8035423,320.91,Pending,Original Payment,19-01-2023,DAMAGED_PRODUCT
8515518,8027548,1301.54,Processed,Wallet,11-04-2025,WRONG_ITEM
8515519,8020264,374.98,processed,Original Payment,16-04-2022,QUALITY_ISSUE
8515520,8018056,1213.35,Rejected,Coupon,21-11-2023,SIZE_ISSUE
8515521,8011338,11342.05,Processed,Wallet,21-01-2025,DEFECTIVE
8515522,8027903,7988.85,Pending,Coupon,29-01-2023,SIZE_ISSUE
8515523,8031895,1992.78,Processed,Original Payment,11-10-2022,
8515524,8041502,939.95,Processed,Wallet,21-01-2024,DUPLICATE_ORDER
8515525,8039394,2118.25,Rejected,Wallet,21-12-2023,CHANGED_MIND
8515526,8036524,1432.3,Processed,Original Payment,27-01-2024,NOT_AS_DESCRIBED
8515527,8010271,21209.9,Processed,Original Payment,20-01-2022,DEFECTIVE
8515528,8015119,6165.51,Processed,Wallet,13-10-2024,
8515529,8031047,23520.48,Processed,Original Payment,06-09-2022,NOT_AS_DESCRIBED
8515530,8000027,42534.66,Processed,Wallet,19-01-2023,MISSING_PARTS
8515531,8024837,175487.81,processed,Wallet,12-06-2022,DAMAGED_PRODUCT
8515532,8011112,1168.34,Processed,Wallet,27-10-2023,WRONG_ITEM
8515533,8039054,47235.65,Processed,Bank Transfer,15-11-2022,DUPLICATE_ORDER
8515534,8042619,1287.64,Rejected,Original Payment,16-09-2022,
8515535,8035070,4727.17,Processed,Original Payment,27-04-2023,
8515536,8042131,23555.75,Processed,Original Payment,11-11-2022,QUALITY_ISSUE
8515537,8012048,1664.49,Pending,Bank Transfer,03-06-2024,QUALITY_ISSUE
8515538,8001819,569.25,Processed,Wallet,08-11-2024,SIZE_ISSUE
8515539,8039938,158.93,Processed,UPI,06-11-2022,DAMAGED_PRODUCT
8515540,8025760,173987.48,Processed,Original Payment,09-03-2023,NOT_AS_DESCRIBED
8515541,8018875,532.95,Processed,UPI,16-01-2024,QUALITY_ISSUE
8515542,8010546,6854.92,Processed,Original Payment,19-10-2022,DAMAGED_PRODUCT
8515543,8038742,3924.91,Rejected,UPI,21-07-2024,WRONG_ITEM
8515544,8016846,6044.44,PENDING,Wallet,11-10-2022,CHANGED_MIND
8515545,8037768,9444496.19,Processed,Wallet,10-02-2022,DAMAGED_PRODUCT
8515546,8034941,1318.23,Processed,Coupon,18-01-2023,SIZE_ISSUE
8515547,8025633,74286.12,Rejected,Original Payment,30-12-2023,SIZE_ISSUE
8515548,8015662,17421.11,Processed,Original Payment,22-06-2022,QUALITY_ISSUE
8515549,8014479,1736.43,Processed,Bank Transfer,10-07-2023,QUALITY_ISSUE
8515550,8044470,4654.41,Processed,Wallet,22-01-2023,SIZE_ISSUE
8515551,8002636,556.52,Processed,Original Payment,08-08-2024,MISSING_PARTS
8515552,8010918,517.92,Processed,Bank Transfer,23-01-2022,DEFECTIVE
8515553,8030620,206.72,Processed,Original Payment,09-12-2024,DEFECTIVE
8515554,8009170,44850.37,Rejected,Bank Transfer,17-04-2025,DAMAGED_PRODUCT
8515555,8001753,2807.12,Processed,Wallet,11-10-2022,CHANGED_MIND
8515556,8024130,445.11,Processed,Wallet,21-04-2025,CHANGED_MIND
8515557,8028966,5728.87,Processed,Wallet,17-06-2023,CHANGED_MIND
8515558,8019185,7315.69,Processed,Bank Transfer,18-04-2024,CHANGED_MIND
8515559,8039603,198.29,Pending,UPI,10-11-2022,DUPLICATE_ORDER
8515560,8004450,1064.36,PENDING,Coupon,07-01-2024,DAMAGED_PRODUCT
8515561,8025630,443.39,Processed,Wallet,03-11-2022,MISSING_PARTS
8515562,8027159,1495.61,Processed,Original Payment,10-01-2022,CHANGED_MIND
8515563,8025324,2019.46,Pending,Original Payment,02-07-2022,NOT_AS_DESCRIBED
8515564,8016711,5329.31,Pending,Original Payment,13-11-2022,DEFECTIVE
8515565,8011551,7392.49,Processed,Original Payment,29-11-2023,
8515566,8005055,5290.42,Processed,Original Payment,05-03-2024,DUPLICATE_ORDER
8515567,8039141,3053.2,Processed,Coupon,28-07-2024,DUPLICATE_ORDER
8515568,8011770,1376.17,Processed,UPI,19-11-2022,NOT_AS_DESCRIBED
8515569,8038911,6327.42,Rejected,Original Payment,04-11-2024,QUALITY_ISSUE
8515570,8012741,1066.45,Processed,Wallet,04-01-2023,QUALITY_ISSUE
8515571,8005912,1315.57,Processed,Original Payment,03-11-2022,DAMAGED_PRODUCT
8515572,8044545,1456.57,Pending,Wallet,29-11-2024,CHANGED_MIND
8515573,8000159,5563.48,Rejected,Crypto,28-08-2024,SIZE_ISSUE
8515574,8012945,549.01,Pending,Wallet,15-11-2022,
8515575,8014413,319.3,Pending,Wallet,22-08-2023,DAMAGED_PRODUCT
8515576,8015519,1288.56,Processed,Wallet,16-01-2024,WRONG_ITEM
8515577,8036594,18514.6,Rejected,Wallet,16-01-2024,SIZE_ISSUE
8515578,8025539,1531.87,Processed,Bank Transfer,09-04-2023,MISSING_PARTS
8515579,8030990,1111.09,Processed,Wallet,02-02-2025,WRONG_ITEM
8515580,8031270,6921.77,Processed,Wallet,18-06-2024,MISSING_PARTS
8515581,8000975,103269.53,Pending,Coupon,07-05-2022,QUALITY_ISSUE
8515582,8007376,4261.33,Pending,Coupon,09-04-2025,QUALITY_ISSUE
8515583,8011806,2128.45,Processed,Original Payment,18-07-2022,DAMAGED_PRODUCT
8515584,8009714,902.13,Pending,Wallet,11-07-2024,QUALITY_ISSUE
8515585,8010117,8459.97,Processed,Original Payment,19-11-2022,SIZE_ISSUE
8515586,8018191,6409.54,Rejected,Wallet,07-11-2022,NOT_AS_DESCRIBED
8515587,8014345,1148.15,Rejected,Bank Transfer,18-04-2023,QUALITY_ISSUE
8515588,8015832,469.71,Pending,Original Payment,14-11-2024,DAMAGED_PRODUCT
8515589,8044736,19066.09,Pending,Original Payment,07-08-2022,
8515590,8021861,1062.46,Processed,Wallet,11-01-2023,DEFECTIVE
8515591,8027003,2044.58,Processed,Wallet,30-12-2023,SIZE_ISSUE
8515592,8012620,36307.59,Processed,UPI,14-08-2024,
8515593,8003121,2533.8,Processed,Original Payment,26-06-2022,MISSING_PARTS
8515594,8044228,832.85,Processed,Wallet,15-01-2023,WRONG_ITEM
8515595,8008828,2018.6,Processed,Wallet,05-02-2022,WRONG_ITEM
8515596,8004613,1499.6,Processed,Original Payment,05-05-2024,SIZE_ISSUE
8515597,8002822,27943.69,Processed,Original Payment,25-02-2023,CHANGED_MIND
8515598,8042276,967.66,Processed,Original Payment,07-11-2022,MISSING_PARTS
8515599,8041823,3566.37,Processed,Original Payment,24-12-2023,CHANGED_MIND
8515600,8029097,213446.57,Processed,Coupon,29-04-2026,
8515601,8023482,3878.3,Processed,Original Payment,27-09-2022,DAMAGED_PRODUCT
8515602,8027891,6160.53,Processed,Original Payment,16-07-2024,DEFECTIVE
8515603,8043883,36743.02,Processed,Coupon,02-12-2024,WRONG_ITEM
8515604,8020156,15593.08,Processed,Bank Transfer,03-12-2022,
8515605,8018969,180.31,Processed,Coupon,22-04-2023,SIZE_ISSUE
8515606,8033550,928.06,Processed,Original Payment,13-12-2023,CHANGED_MIND
8515607,8040841,1662.81,Processed,Wallet,19-04-2023,MISSING_PARTS
8515608,8025614,3728.98,Pending,UPI,23-11-2022,DUPLICATE_ORDER
8515609,8007300,1429.63,Processed,Wallet,07-11-2024,DEFECTIVE
8515610,8014915,1174.98,Rejected,Wallet,31-03-2026,DEFECTIVE
8515611,8011382,13205.68,Processed,Original Payment,16-09-2022,QUALITY_ISSUE
8515612,8030632,309.54,Processed,Wallet,11-11-2023,SIZE_ISSUE
8515613,8025058,611.81,Processed,Original Payment,15-02-2024,DEFECTIVE
8515614,8033330,5517.54,Processed,Wallet,12-08-2022,MISSING_PARTS
8515615,8000844,1195.76,Processed,Original Payment,31-03-2024,DUPLICATE_ORDER
8515616,8008394,29393.68,Pending,Coupon,29-11-2023,NOT_AS_DESCRIBED
8515617,8020884,1251.59,Pending,Coupon,29-08-2024,DUPLICATE_ORDER
8515618,8021291,2208.93,Processed,Original Payment,17-01-2022,SIZE_ISSUE
8515619,8013192,1539.92,Rejected,Coupon,27-01-2025,QUALITY_ISSUE
8515620,8034936,1019.48,Pending,UPI,24-01-2023,SIZE_ISSUE
8515621,8036046,666.65,Pending,Original Payment,13-02-2022,CHANGED_MIND
8515622,8017989,779.49,Processed,Wallet,08-11-2022,QUALITY_ISSUE
8515623,8033903,51004.44,Processed,Wallet,25-11-2023,WRONG_ITEM
8515624,8038934,781.07,Processed,Original Payment,12-07-2024,MISSING_PARTS
8515625,8044074,93098.68,Processed,UPI,20-06-2023,SIZE_ISSUE
8515626,8041068,8633.14,Processed,Coupon,04-02-2024,MISSING_PARTS
8515627,8031905,35073.09,Processed,UPI,04-05-2024,DEFECTIVE
8515628,8020827,813.78,Processed,Original Payment,25-12-2022,QUALITY_ISSUE
8515629,8034638,3747.8,Rejected,Original Payment,13-04-2024,WRONG_ITEM
8515630,8018936,337.08,Processed,Original Payment,26-07-2022,CHANGED_MIND
8515631,8025594,553.97,Processed,Bank Transfer,09-03-2023,WRONG_ITEM
8515632,8015879,493.25,Processed,Coupon,03-05-2025,MISSING_PARTS
8515633,8028317,40440.36,Processed,Coupon,08-07-2023,MISSING_PARTS
8515634,8039368,608.04,Processed,Original Payment,08-08-2024,NOT_AS_DESCRIBED
8515635,8038445,3512.76,Processed,Bank Transfer,17-11-2023,
8515636,8018833,2581.33,Processed,Original Payment,22-01-2023,
8515637,8009803,1114.57,Processed,Original Payment,16-02-2022,MISSING_PARTS
8515638,8032403,7935.12,Pending,UPI,19-01-2024,DUPLICATE_ORDER
8515639,8021944,16206.86,Processed,Wallet,10-08-2023,DEFECTIVE
8515640,8016679,2412.05,Pending,UPI,29-01-2022,DAMAGED_PRODUCT
8515641,8011191,55426.34,Pending,Wallet,14-08-2022,CHANGED_MIND
8515642,8043359,10675.6,Processed,Wallet,03-02-2024,DAMAGED_PRODUCT
8515643,8009477,2995.57,Rejected,Crypto,22-06-2024,QUALITY_ISSUE
8515644,8008160,4958.01,Processed,Coupon,14-04-2023,MISSING_PARTS
8515645,8004557,13474.88,Processed,Wallet,01-05-2022,SIZE_ISSUE
8515646,8022621,1994.05,Rejected,Wallet,11-11-2023,WRONG_ITEM
8515647,8018342,3110.51,Pending,Original Payment,01-09-2023,WRONG_ITEM
8515648,8023159,1232.43,Processed,Cash,11-11-2024,
8515649,8007529,372.77,Rejected,Wallet,07-10-2022,SIZE_ISSUE
8515650,8004402,1454.13,Processed,Original Payment,16-02-2022,WRONG_ITEM
8515651,8035250,3344.1,Pending,Bank Transfer,11-11-2024,DEFECTIVE
8515652,8008468,71843.93,Processed,Original Payment,07-03-2023,NOT_AS_DESCRIBED
8515653,8029759,9243.18,Rejected,Original Payment,30-12-2023,DEFECTIVE
8515654,8008231,15448.23,Processed,Wallet,13-04-2023,MISSING_PARTS
8515655,8034438,1231.09,Processed,Wallet,07-04-2025,DUPLICATE_ORDER
8515656,8017263,752.81,Pending,Wallet,02-10-2023,DEFECTIVE
8515657,8040533,9072.72,Processed,Original Payment,04-08-2022,MISSING_PARTS
8515658,8003492,4329.65,Processed,Original Payment,02-03-2023,NOT_AS_DESCRIBED
8515659,8035347,1701.96,Rejected,Original Payment,15-07-2022,MISSING_PARTS
8515660,8014157,59885.1,Processed,Original Payment,18-04-2025,DAMAGED_PRODUCT
8515661,8044083,763.9,processed,Wallet,29-08-2023,MISSING_PARTS
8515662,8004641,44578.16,Rejected,Original Payment,09-02-2023,DEFECTIVE
8515663,8038016,345.12,Rejected,UPI,16-06-2024,CHANGED_MIND
8515664,8002998,7211.37,Processed,Wallet,17-09-2024,MISSING_PARTS
8515665,8028863,14596.45,Processed,Wallet,18-02-2023,QUALITY_ISSUE
8515666,8034687,452.63,Processed,Original Payment,25-10-2024,QUALITY_ISSUE
8515667,8031687,1464.18,Rejected,Wallet,20-06-2023,SIZE_ISSUE
8515668,8015622,800.88,Processed,Wallet,03-02-2024,
8515669,8015229,56163.18,Processed,Coupon,21-11-2022,CHANGED_MIND
8515670,8006482,1680.35,Pending,Wallet,24-04-2022,WRONG_ITEM
8515671,8011502,124444,Processed,Wallet,04-01-2024,NOT_AS_DESCRIBED
8515672,8017314,16748.93,Processed,Original Payment,29-01-2025,DEFECTIVE
8515673,8016884,626.28,Processed,UPI,03-02-2023,WRONG_ITEM
8515674,8014046,1428.53,Processed,Original Payment,21-05-2022,CHANGED_MIND
8515675,8021293,1933.78,Rejected,Original Payment,14-09-2023,CHANGED_MIND
8515676,8017488,1014.73,Pending,Coupon,15-03-2023,DUPLICATE_ORDER
8515677,8040109,68399.13,Pending,UPI,22-05-2024,DEFECTIVE
8515678,8011710,7771.04,Rejected,Wallet,24-05-2023,WRONG_ITEM
8515679,8014082,2373.42,PENDING,Wallet,02-06-2023,DAMAGED_PRODUCT
8515680,8032229,371.71,Pending,Wallet,15-11-2022,SIZE_ISSUE
8515681,8022185,41516.83,Pending,Wallet,26-10-2024,QUALITY_ISSUE
8515682,8010789,10890.39,Rejected,Coupon,16-01-2025,
8515683,8034392,2031.76,Processed,Wallet,05-06-2023,QUALITY_ISSUE
8515684,8027436,900.09,Processed,UPI,15-08-2023,SIZE_ISSUE
8515685,8011893,25635.03,Processed,Original Payment,08-04-2025,NOT_AS_DESCRIBED
8515686,8019380,1269.15,Processed,Bank Transfer,13-11-2023,
8515687,8004080,5113.6,Rejected,Wallet,04-10-2022,MISSING_PARTS
8515688,8006149,1398.56,Rejected,Wallet,08-04-2025,QUALITY_ISSUE
8515689,8020081,1028.74,Processed,Coupon,06-02-2025,WRONG_ITEM
8515690,8009994,2999.09,Processed,Original Payment,30-03-2025,DEFECTIVE
8515691,8038349,6286.05,Processed,Wallet,26-03-2025,NOT_AS_DESCRIBED
8515692,8003858,994.8,Pending,Original Payment,24-11-2023,
8515693,8012111,3072.54,Processed,Coupon,13-11-2022,DEFECTIVE
8515694,8025281,41756.47,Processed,UPI,15-04-2024,NOT_AS_DESCRIBED
8515695,8038793,350.29,Processed,Wallet,19-06-2023,NOT_AS_DESCRIBED
8515696,8021872,2856.23,Rejected,Coupon,24-03-2022,DEFECTIVE
8515697,8029216,1068.16,Pending,UPI,12-02-2022,SIZE_ISSUE
8515698,8004184,936.34,Rejected,Original Payment,11-10-2023,
8515699,8024273,17834.25,Pending,Coupon,03-03-2023,SIZE_ISSUE
8515700,8027141,511.55,Processed,Bank Transfer,29-06-2023,NOT_AS_DESCRIBED
8515701,8025349,730.49,Rejected,Wallet,31-01-2025,QUALITY_ISSUE
8515702,8017467,4333.22,Processed,Wallet,24-02-2023,WRONG_ITEM
8515703,8000608,21622.12,Pending,Wallet,29-06-2022,DAMAGED_PRODUCT
8515704,8039902,2520.88,Pending,Wallet,19-03-2024,NOT_AS_DESCRIBED
8515705,8012160,5703.19,Processed,Original Payment,12-01-2025,NOT_AS_DESCRIBED
8515706,8004338,692.33,Processed,UPI,16-11-2022,DUPLICATE_ORDER
8515707,8018226,2103.63,Rejected,Wallet,02-09-2024,MISSING_PARTS
8515708,8017791,86108.12,Processed,Coupon,06-10-2022,CHANGED_MIND
8515709,8040562,878.33,Processed,Original Payment,28-02-2025,CHANGED_MIND
8515710,8003283,964.81,Processed,Coupon,26-08-2022,DUPLICATE_ORDER
8515711,8044731,1296.84,Processed,Coupon,05-08-2024,MISSING_PARTS
8515712,8016163,18705.45,Pending,Coupon,10-05-2023,DAMAGED_PRODUCT
8515713,8012040,38088.21,Processed,Original Payment,01-02-2022,MISSING_PARTS
8515714,8020378,1068.16,Processed,Original Payment,08-03-2024,NOT_AS_DESCRIBED
8515715,8012077,1433.98,Processed,UPI,22-05-2023,SIZE_ISSUE
8515716,8030065,792.35,Processed,Cash,12-11-2023,CHANGED_MIND
8515717,8024238,2302.42,Processed,Original Payment,30-06-2024,NOT_AS_DESCRIBED
8515718,8002678,1057.88,Pending,Wallet,02-04-2025,DUPLICATE_ORDER
8515719,8020821,8520.81,Processed,Original Payment,15-10-2023,CHANGED_MIND
8515720,8031877,6182.04,Processed,Wallet,21-12-2022,
8515721,8039415,1144.16,Processed,Original Payment,30-01-2025,NOT_AS_DESCRIBED
8515722,8032914,44933.22,Processed,Wallet,10-03-2025,DUPLICATE_ORDER
8515723,8017933,584.1,Rejected,Original Payment,03-08-2022,QUALITY_ISSUE
8515724,8034574,993.13,Processed,Original Payment,07-04-2022,CHANGED_MIND
8515725,8021516,505.18,Rejected,Bank Transfer,15-12-2024,
8515726,8039044,8469.3,Processed,UPI,11-09-2024,
8515727,8034243,1540.77,Rejected,Original Payment,29-08-2022,MISSING_PARTS
8515728,8002982,168.91,Processed,Original Payment,16-01-2025,QUALITY_ISSUE
8515729,8007972,4321.61,Processed,Original Payment,25-09-2022,WRONG_ITEM
8515730,8023606,2833.49,Pending,Wallet,17-03-2022,SIZE_ISSUE
8515731,8027264,945.18,Processed,Wallet,24-09-2023,SIZE_ISSUE
8515732,8014590,6304.83,Processed,Original Payment,17-09-2023,CHANGED_MIND
8515733,8007582,1464.3,Processed,UPI,24-01-2022,DAMAGED_PRODUCT
8515734,8010943,1742.63,Pending,UPI,20-09-2022,MISSING_PARTS
8515735,8005198,931.04,Processed,Original Payment,08-07-2024,SIZE_ISSUE
8515736,8009433,229366.53,Processed,Wallet,23-01-2023,DEFECTIVE
8515737,8017890,8900.45,Pending,Wallet,30-03-2024,CHANGED_MIND
8515738,8042617,9434.81,Processed,UPI,01-04-2024,NOT_AS_DESCRIBED
8515739,8010474,1645.7,Processed,Original Payment,11-12-2023,MISSING_PARTS
8515740,8009568,784.68,Processed,Bank Transfer,29-04-2025,DAMAGED_PRODUCT
8515741,8026225,29330.44,Processed,Original Payment,11-04-2023,NOT_AS_DESCRIBED
8515742,8022506,22050.73,Pending,Wallet,01-12-2022,
8515743,8036549,196.24,Processed,Wallet,31-10-2022,DEFECTIVE
8515744,8040887,7486.84,Rejected,Original Payment,04-12-2024,
8515745,8027893,1484.59,Processed,Coupon,20-05-2022,DEFECTIVE
8515746,8036462,11416.28,Processed,Wallet,27-03-2024,NOT_AS_DESCRIBED
8515747,8029626,563,Processed,Original Payment,03-02-2022,
8515748,8014100,1146.76,Processed,Original Payment,04-12-2024,NOT_AS_DESCRIBED
8515749,8018301,879.05,Rejected,Original Payment,14-05-2022,NOT_AS_DESCRIBED
8515750,8032425,726.8,Processed,Wallet,29-05-2024,DUPLICATE_ORDER
8515751,8005859,26293.23,Pending,Original Payment,22-02-2024,DUPLICATE_ORDER
8515752,8030422,1457.32,Processed,Original Payment,26-10-2024,MISSING_PARTS
8515753,8042249,3854.44,Rejected,Cash,02-08-2024,MISSING_PARTS
8515754,8015426,190.12,Processed,Original Payment,01-10-2022,MISSING_PARTS
8515755,8043375,33398.2,Processed,Cash,08-05-2024,NOT_AS_DESCRIBED
8515756,8044363,707.19,Processed,Coupon,07-03-2024,QUALITY_ISSUE
8515757,8002392,691.6,Processed,Original Payment,19-05-2022,
8515758,8024873,1134.9,Processed,Wallet,28-11-2024,
8515759,8042922,11597.67,Processed,Bank Transfer,13-11-2024,DUPLICATE_ORDER
8515760,8039542,4974.96,Pending,Original Payment,01-12-2024,DUPLICATE_ORDER
8515761,8008360,2451545.28,Processed,Original Payment,21-10-2023,WRONG_ITEM
8515762,8004973,5521.65,Pending,Original Payment,21-09-2024,DEFECTIVE
8515763,8031113,1623.16,Pending,Original Payment,18-01-2024,NOT_AS_DESCRIBED
8515764,8026635,171857.76,Pending,Wallet,13-11-2022,WRONG_ITEM
8515765,8015024,2022.8,Pending,Coupon,09-11-2022,DAMAGED_PRODUCT
8515766,8038779,466.93,Processed,Original Payment,23-10-2024,
8515767,8042564,1172.1,Processed,Wallet,21-12-2024,DEFECTIVE
8515768,8005508,6807.57,Processed,Wallet,05-02-2025,WRONG_ITEM
8515769,8009686,764.66,Processed,Coupon,14-08-2023,DEFECTIVE
8515770,8016322,414.89,Processed,UPI,29-07-2024,WRONG_ITEM
8515771,8002845,1425.75,Pending,Wallet,27-02-2023,DUPLICATE_ORDER
