payment_id,order_id,payment_method,payment_status,payment_amount,payment_datetime,transaction_reference
3132757,9091331,Card,Success,30942.55,08-02-2023 12:06,TXN_PXGDKRXN3F
3132758,9113574,UPI,Pending,236477.45,17-11-2024 13:43,TXN_Z0W5HLYBRP
3132759,9039216,Card,Success,46685.01,17-11-2022 08:38,TXN_LXO7ILY1KW
3132760,9036894,UPI,Pending,39411.4,09-05-2022 02:42,TXN_XE6FLUT6FY
3132761,9024121,CARD,Success,731.52,30-10-2022 22:11,TXN_L1WGM01P7Y
3132762,9052892,NetBanking,Pending,204.78,26-10-2022 03:05,TXN_QKTX0SZLG6
3132763,9155459,COD,Success,11820.79,16-08-2023 18:40,TXN_8M58E43F3V
3132764,9059208,UPI,Success,-11169.01,21-10-2022 10:25,TXN_258I7GNX2O
3132765,9143501,Card,Pending,10600.48,09-06-2024 21:33,TXN_ZV1MUGCQ2T
3132766,9017443,COD,Success,1302.65,20-07-2022 12:05,TXN_BXQ8AOUHGK
3132767,9155393,UPI,Success,1908.48,01-11-2023 21:21,TXN_CJBQOPE6IA
3132768,9155177,Wallet,Failed,2029,06-06-2022 21:45,TXN_4PUDGSPYN4
3132769,9053356,Card,Success,1318.14,17-06-2023 23:02,TXN_MQDZJIK3T4
3132770,9225927,Card,Success,1694.46,14-07-2024 16:44,TXN_7RA5WMXRV7
3132771,9013676,UPI,Success,661.88,18-08-2024 23:04,TXN_4MS3P8FK8R
3132772,9088614,EMI,Success,1367.11,09-01-2023 13:35,TXN_UVST859DP6
3132773,9064689,UPI,Failed,180370.95,17-09-2022 21:51,TXN_2ADWCL6JVW
3132774,9047974,UPI,Refunded,1533.85,05-01-2024 12:28,TXN_TQK7FWOY98
3132775,9195878,Wallet,Success,84285.9,18-10-2023 12:27,TXN_6BHJS4EL5M
3132776,9180403,UPI,Success,17381.7,22-01-2022 23:52,TXN_XU5DJWC41H
3132777,9060211,upi,Success,1383.66,09-01-2023 20:19,TXN_XCEZHFAHB1
3132778,9197318,Card,Success,1141.72,22-03-2024 14:55,TXN_VXO88GJ7RD
3132779,9127761,Card,Success,74235.97,24-10-2022 15:16,TXN_1A888F3PVS
3069773,9121292,COD,Success,1803.97,25-07-2023 17:15,TXN_T5RPDR4I0D
3132781,9124357,COD,Success,302.38,03-01-2023 20:10,TXN_0RUDT655QI
3132782,9142558,Wallet,Success,2195.97,09-02-2022 17:08,TXN_3LM72Z130Z
3132783,9030269,COD,success,11690.02,14-08-2023 10:45,TXN_TFOYPYJK9Z
3132784,9194677,COD,Success,4519.66,11-12-2023 22:55,TXN_F33HNRLSRC
3132785,9223008,Card,Success,2501.66,24-07-2024 16:29,TXN_UFKSUU51JQ
3132786,9058088,COD,Success,7367.56,17-07-2024 03:02,TXN_P2UZQMD54F
3132787,9090401,COD,Success,3256.51,09-04-2023 05:54,TXN_ZMLV7HR24B
3132788,9025589,UPI,Success,9316.29,23-09-2023 20:20,TXN_LXLO7BHEAX
3132789,9016749,COD,Success,2149.4,25-02-2025 22:30,TXN_XQC6GSWI4J
3132790,9235496,card,Success,232797.77,29-06-2022 10:47,TXN_A2IGUNM9YJ
3132791,9243448,UPI,Success,48600.59,22-04-2022 15:33,TXN_OKSKLWJU1D
3132792,9226923,Wallet,Success,630.42,22-01-2025 21:06,TXN_GPSM6ZTPKH
3132793,9001630,NetBanking,Failed,55863.3,25-09-2023 10:40,TXN_G9US8SL8VS
3132794,9210682,UPI,Success,1129.84,02-01-2023 22:18,TXN_7K5I699W0T
3132795,9248781,NetBanking,Success,1256.2,28-08-2024 16:19,TXN_H07A9SDYWP
3132796,9165412,Card,Success,235889.41,01-05-2024 22:15,TXN_3GWAXC3Q3M
3132797,9244809,NetBanking,Refunded,771.59,16-12-2022 11:35,TXN_VU8C72QUVB
3132798,9086352,NetBanking,Success,47888.06,16-12-2023 16:14,TXN_QW610KGSFY
3132799,9152099,Card,Success,289.93,28-05-2024 09:41,TXN_06JIVSN3TI
3132800,9068237,Wallet,Success,252.56,04-04-2022 21:21,TXN_VUMZL2KTPJ
3132801,9073409,COD,Pending,166934.44,03-03-2023 21:30,TXN_EVO2L9U8IL
3132802,9079628,Card,Pending,998.23,15-03-2022 09:22,TXN_7CSEHFZAZ6
3132803,9243273,COD,Success,180577.52,24-03-2025 06:46,TXN_E2Q4B7HZ3W
3132804,9114729,UPI,Pending,58375.02,07-11-2023 16:32,TXN_D1Z68PIQ5C
3132805,9183605,card,Success,1021.49,23-02-2025 00:08,TXN_WDQOTFC67G
3132806,9132660,UPI,Failed,30221.91,29-01-2023 20:16,TXN_36PH9LHTC8
3132807,9012862,Card,Success,44836.49,12-12-2024 12:33,TXN_I8GYG4NY5U
3132808,9152803,UPI,Refunded,65814.2,20-01-2025 04:18,TXN_8LUK00RO48
3132809,9218585,UPI,Success,134426.9,11-07-2024 19:17,TXN_5ELILP8TR0
3132810,9104218,UPI,Success,1782.91,15-12-2024 16:36,TXN_P0URIL5WND
3132811,9057995,Wallet,Success,61565.6,05-11-2024 17:45,TXN_RMY3IC5FO3
3132812,9197478,COD,Success,1942.47,10-06-2022 02:13,TXN_MT50UHN1YQ
3132813,9215752,EMI,Success,1570.81,28-10-2022 21:38,TXN_JR2DLXP62J
3132814,9071661,UPI,Failed,2327.84,16-06-2023 18:00,TXN_OQUB9FVG2V
3132815,9197792,Card,Failed,1341.14,04-01-2022 09:47,TXN_7WJSWPR8HK
3132816,9062515,Card,Success,1218.72,06-02-2023 21:44,TXN_6ZK2S3TR3R
3132817,9203660,UPI,Failed,205.94,24-06-2023 18:31,TXN_CFIQ7AYPMW
3132818,9229163,NetBanking,Success,6805.82,18-03-2022 14:26,TXN_TASNOBHLUV
3132819,9197916,Wallet,Success,1183.49,01-06-2024 22:33,TXN_KKON3ZK24L
3132820,9090482,Wallet,Success,42383.15,06-04-2022 14:41,TXN_1HU17T4KXX
3132821,9170614,UPI,Refunded,247097.95,07-11-2022 09:37,TXN_6PMXFMN14E
3132822,9131931,Card,Success,656.83,27-03-2025 23:01,TXN_3AL5B42YJ9
3132823,9050001,Card,Success,207284.17,21-03-2024 08:08,TXN_51A7Q1ORGO
3132824,9109480,NetBanking,Success,89197.29,20-10-2023 17:11,TXN_CNC6MATP31
3132825,9222964,Card,Pending,10176.78,25-01-2025 08:25,
3132826,9094704,UPI,Success,1749.78,08-12-2024 23:51,TXN_209EVBIGQT
3132827,9042305,NetBanking,success,41597.52,30-12-2023 19:05,TXN_WJNZ4PJAWZ
3132828,9066984,COD,Success,4689.71,01-08-2023 10:06,TXN_18RUH0UASP
3132829,9219890,UPI,Success,1280.99,25-03-2023 21:16,TXN_YWZJM2Z8PV
3132830,9091023,NetBanking,Refunded,2124.03,05-08-2022 07:35,TXN_6FFW1DP9NO
3132831,9145486,Card,Success,1854.64,03-10-2022 19:23,TXN_I57WLSLYP3
3132832,9010214,NetBanking,Success,48925.79,01-11-2022 16:26,TXN_YGQ7AWPEX9
3132833,9224251,Card,Success,23255.29,26-10-2024 15:02,TXN_TYI6WW10LC
3132834,9233304,Card,SUCCESS,2264.83,13-11-2023 15:09,TXN_GAIM6VJG8H
3132835,9027187,Wallet,Success,7847.29,17-07-2023 18:47,TXN_W07I5S05F5
3132836,9204356,UPI,Success,666.83,20-12-2022 14:45,TXN_9WUEMDRDEN
3132837,9188828,UPI,Success,60935.62,01-12-2024 15:16,TXN_627M1KMMVO
3132838,9030758,UPI,Success,2407.41,30-10-2024 22:14,TXN_UMJ7K1NA7F
3132839,9003148,Wallet,Success,661.97,04-06-2022 06:09,TXN_AO80Y2WG77
3132840,9237185,UPI,Success,692.37,13-08-2024 17:47,TXN_V0D1SQBTNL
3132841,9120434,Card,Pending,4141.08,09-11-2024 12:01,TXN_MVTENWWTOJ
3132842,9199865,UPI,Refunded,2746.42,17-04-2023 10:24,TXN_6NDJFZS7LV
3132843,9220666,UPI,Success,1711.36,22-08-2024 13:55,TXN_KQUP270M8G
3132844,9081874,COD,Success,613.49,18-11-2024 16:38,TXN_21N2Z2XZ76
3132845,9246725,EMI,Success,2379.63,15-02-2022 13:07,TXN_FVJQU1OR88
3132846,9051684,UPI,success,393.61,08-12-2024 02:08,TXN_IHH8A49PYN
3132847,9173569,COD,Success,529.95,09-09-2023 17:14,TXN_BBW36MTJ4E
3132848,9102613,Wallet,Success,3227.63,20-06-2024 08:42,TXN_PSQNZD0ADT
3132849,9188835,COD,Success,2095.95,12-12-2022 15:46,TXN_FVYNV21PBX
3132850,9155166,NetBanking,Success,275.77,26-12-2023 20:30,TXN_ANC46IR73F
3132851,9228813,UPI,Success,382.52,04-11-2024 20:38,TXN_0ID30Q34NP
3132852,9177549,COD,Success,753.11,29-02-2024 22:12,TXN_K73Z2KG96L
3132853,9120421,NetBanking,Success,563.99,27-08-2023 06:39,TXN_M4YDM8KRWL
3132854,9077503,Card,Success,1666.96,12-04-2023 13:57,TXN_871Q5B0VIX
3132855,9026569,UPI,Success,5373813.66,20-03-2025 21:54,TXN_JV70V37759
3132856,9220947,Card,Success,741.82,20-09-2022 15:51,TXN_4I278B7PKX
3132857,9094153,UPI,Success,868.98,25-05-2023 09:31,TXN_PBILK08GWX
3132858,9029365,UPI,Success,5418.18,04-10-2024 11:14,TXN_5TLW6I2DQZ
3132859,9106905,Card,Success,308.63,15-03-2022 09:45,TXN_NR5H1TI8I9
3132860,9121594,UPI,Success,11176.65,30-03-2023 15:42,TXN_MHDHZ6BHTV
3132861,9103431,EMI,Success,1423.37,21-03-2023 09:21,TXN_2DRUFASOBL
3132862,9110937,COD,Success,2405.3,20-10-2024 00:16,TXN_QQ9VN0G1NO
3132863,9130562,card,Success,807.77,25-03-2022 17:50,TXN_SFWUN70EZO
3132864,9200480,UPI,Success,5593.62,16-06-2024 09:45,TXN_LWIQ26MBE5
3132865,9128531,Card,Success,32455.76,07-01-2025 14:00,TXN_BPB9JXL7EO
3132866,9222737,COD,Pending,1778.52,26-08-2022 19:38,TXN_VRYOS9FTXX
3132867,9090853,EMI,Success,249.86,22-07-2023 07:01,TXN_T7HKYU3NM8
3132868,9248156,COD,Pending,2268.34,31-07-2022 20:35,TXN_X4XMUF7E6S
3132869,9068921,COD,Success,1618.51,27-03-2023 15:12,TXN_4MUNIC2WLH
3132870,9031161,NetBanking,Success,403.13,05-01-2023 16:34,TXN_M1LEUG1D3Q
3132871,9219972,UPI,Success,11379.87,04-01-2023 01:39,TXN_BYX7HFZ2YI
3132872,9135146,Card,Failed,11364.76,02-11-2022 18:07,TXN_Y8KYDEFUBW
3132873,9064149,Card,success,629.97,15-10-2022 11:23,TXN_Y3TADB1FQ6
3132874,9114417,UPI,Pending,1950.15,30-01-2024 20:11,TXN_W2QRXCFBLN
3132875,9006576,Wallet,Success,1870.08,15-12-2022 07:53,TXN_Q7LG5EQ6EI
3132876,9144230,EMI,Refunded,8996.97,22-03-2023 20:34,
3132877,9139303,COD,Success,924.53,18-10-2022 20:33,TXN_B9TUY4T9QZ
3132878,9106305,UPI,Success,371.97,24-12-2023 20:45,TXN_31RHIX5LFZ
3132879,9239363,Card,Success,1187.66,22-06-2023 18:17,TXN_9NF4G1J3MS
3132880,9031558,COD,Success,2280.11,21-02-2024 09:10,TXN_MI00Y5IMQB
3132881,9243970,UPI,Pending,51909.13,22-04-2024 14:06,TXN_FU0GLNW12R
3132882,9057211,Card,Success,44178.23,29-06-2023 22:07,TXN_X5SWRO7741
3132883,9030760,EMI,Refunded,2051.17,24-02-2022 15:34,TXN_RQ17WTXA5K
3132884,9050494,UPI,Success,2141.56,29-09-2022 10:08,TXN_SNCM74K136
3132885,9179390,UPI,Failed,137213.39,24-07-2023 20:47,TXN_IXLETJEGE7
3132886,9009769,Wallet,Success,5052.36,19-12-2022 19:18,TXN_J22EXR8T29
3132887,9247621,Wallet,Success,1595.44,30-08-2024 04:42,TXN_WRNYZEH45Z
3132888,9207583,EMI,Success,5470.9,22-04-2024 10:39,TXN_MH1YGCPD4T
3132889,9021874,NetBanking,Success,1007.55,30-10-2023 12:35,TXN_JRGK8PZAXJ
3132890,9022859,Card,Pending,959.82,19-04-2024 21:05,TXN_9C0OY1N7XY
3132891,9233225,EMI,Success,1885.59,01-10-2023 20:02,TXN_Y8IU4TSETO
3132892,9207518,Wallet,Success,40787.55,27-10-2024 17:39,TXN_CUOV031TN8
3132893,9249980,Wallet,Success,2357.46,26-01-2024 21:46,TXN_K8MNKR4G10
3132894,9089225,COD,Success,5070.29,03-04-2024 07:04,TXN_DDMQAZNMG4
3132895,9078520,Card,Failed,399.69,30-12-2024 18:54,TXN_3L0YASPYFT
3132896,9095083,UPI,invalid_status,363.87,27-02-2024 20:49,TXN_OSGKRGCM9X
3132897,9014667,UPI,Success,6056.92,01-01-2025 21:54,TXN_V5G8TAFGCN
3132898,9219397,Card,Refunded,3510.57,10-09-2024 10:28,TXN_O9EBFR12MW
3132899,9106155,UPI,Refunded,45224.41,10-11-2022 20:43,TXN_0W5JQG672G
3132900,9032604,Card,Failed,2026.86,26-11-2022 20:04,TXN_E6XSS5S4RP
3132901,9086817,COD,Success,9042.57,02-02-2024 20:59,TXN_MS7D00RC9H
3132902,9163494,UPI,Success,1651.61,19-06-2023 22:26,TXN_89SLDX7VXQ
3132903,9179792,Card,Refunded,7100.41,18-02-2025 19:43,TXN_LEP47TF8F7
3132904,9096070,Wallet,Failed,90524.13,24-04-2022 22:51,TXN_5YMV2K5NYV
3132905,9024664,COD,Success,24160.65,29-03-2023 16:48,TXN_VO1GIK8HRM
3132906,9091896,COD,Success,2238.14,24-11-2023 22:00,TXN_J1O5Q7WEFO
3132907,9092089,COD,Pending,20966.56,19-03-2024 05:31,TXN_69WTC1GGXA
3132908,9133211,EMI,Success,49904.24,10-10-2023 12:32,TXN_YRVQGSXFY7
3132909,9182765,UPI,Refunded,451.92,10-02-2023 18:48,TXN_8SRQ76PDXH
3132910,9217169,UPI,Success,2290.25,06-06-2023 18:55,TXN_DSV6CXSB5F
3132911,9065879,UPI,Success,1209.98,12-11-2024 17:57,TXN_E2J03M8CC8
3132912,9191474,upi,Pending,50130.85,30-10-2023 17:31,TXN_7C1YATV9OR
3132913,9186520,NetBanking,Failed,5083.63,01-10-2024 03:07,TXN_W3VVGDGOPG
3132914,9171036,Card,Success,9184.77,13-08-2023 15:35,TXN_PHVH8YMN2S
3132915,9083697,Card,Pending,1674.95,18-10-2024 00:04,TXN_VDR2ALGITU
3132916,9014572,Card,Success,234743.86,18-09-2023 15:56,TXN_JE5RCYKZDY
3132917,9075280,UPI,Pending,3067.42,21-05-2023 12:31,TXN_KYIPRGZVTS
3132918,9093127,COD,Success,5424.01,27-09-2022 19:19,TXN_2CZHX2X2W6
3132919,9069103,NetBanking,Success,179584.62,30-04-2022 23:10,TXN_1RHHNZJMM4
3132920,9150058,UPI,Success,9795.65,01-11-2022 18:49,TXN_YHW7E3Y3H4
3132921,9155011,Card,Success,2114.14,19-10-2023 20:17,TXN_U4L0TY76LN
3132922,9128467,EMI,Success,360.82,09-01-2024 08:32,TXN_KPGJCIDKF0
3132923,9023032,Card,Success,1623.52,11-08-2022 10:41,TXN_Z5QZYI7CI8
3132924,9228097,card,Success,1058.55,13-09-2024 23:38,TXN_SXLTP6I6BN
3132925,9187459,CARD,Success,2583.81,21-01-2023 03:48,TXN_1TK8BJKETR
3132926,9021151,UPI,Success,1590.69,02-03-2025 20:20,TXN_VR7TB9FF6J
3132927,9023733,Card,Success,7168.35,15-01-2022 18:19,TXN_0E81A0IPHK
3132928,9013432,Card,Failed,810.55,02-07-2022 10:57,TXN_PEIZAC99JU
3132929,9138742,Card,Success,-11067.96,15-06-2024 06:27,TXN_EWIMXFBWNC
3132930,9085121,Wallet,Failed,1039.63,21-11-2022 20:18,TXN_CQQZW0367K
3132931,9194912,Card,Success,1849.49,19-03-2023 08:29,TXN_7RM8O1YWQ2
3132932,9249186,COD,Success,1640.44,24-04-2023 22:36,TXN_DGEUCIFWQZ
3132933,9191621,EMI,Failed,1770.07,26-12-2024 11:15,TXN_S7MBMH3G6Z
3132934,9247162,COD,Success,1890.1,02-08-2024 10:10,TXN_5KAPCWK2D8
3132935,9206421,Card,Pending,4893.68,26-10-2024 23:59,TXN_4F9TNN9UGV
3132936,9118049,Card,Success,5277.89,04-02-2022 19:04,TXN_OPW29BHDCI
3132937,9080467,COD,Success,1015.19,30-10-2023 08:32,TXN_XVW08INQPZ
3132938,9215505,Card,Pending,1853.39,22-01-2024 09:32,TXN_V5MEZWBDWK
3132939,9204299,COD,Success,863.11,27-09-2023 01:56,TXN_PVZUQ4J2T5
3132940,9203217,Card,Success,11139.54,13-03-2024 00:01,TXN_4S8RJLMRIK
3132941,9082219,UPI,Pending,6823.64,31-08-2024 09:25,TXN_D5XNUZSHTB
3132942,9074635,Card,Pending,20353.14,19-10-2024 20:19,TXN_ZX4MPO6CXS
3132943,9088799,UPI,Refunded,1814.11,15-08-2023 23:14,TXN_RHNYPDQA1P
3132944,9175291,NetBanking,Failed,94230.8,02-02-2023 10:27,TXN_L6AT5UTVCW
3132945,9117810,UPI,Refunded,396.98,17-09-2023 21:42,TXN_52BLWQGEA8
3132946,9085883,Card,Failed,6196.89,05-01-2023 15:13,TXN_UKMKL62PLH
3132947,9122890,NetBanking,Failed,1308.23,18-03-2023 21:11,TXN_MM6BY69PDY
3132948,9048902,UPI,Success,11113.81,21-03-2022 21:04,TXN_IICQSHDZ2L
3132949,9202914,UPI,Success,17814.78,05-11-2022 06:55,TXN_ADRWXZ40ZL
3132950,9150430,COD,Failed,47161.72,15-10-2022 21:40,TXN_HW1KAA5WEX
3132951,9050555,Card,Success,242747.41,07-07-2024 14:29,TXN_7FGJ1KKTWP
3132952,9232890,Card,Success,1074.25,21-06-2023 19:45,TXN_KII7WMY9JF
3132953,9029760,UPI,Success,2134.45,06-11-2024 17:47,TXN_1KPLWAUSSS
3132954,9099819,UPI,Success,23370.06,02-02-2023 15:09,TXN_H0W8FNWH3O
3132955,9031053,NetBanking,Pending,1630.35,24-03-2023 20:22,TXN_C6TCWL14B6
3132956,9056677,UPI,Success,762.75,12-08-2022 20:41,TXN_AFOAZ8Y3DE
3132957,9231485,Card,Success,2044.2,09-02-2022 12:27,TXN_33H5ZVLAAO
3132958,9123981,Wallet,Success,177902.03,16-10-2023 01:22,TXN_Y21RQTICHQ
3132959,9069949,NetBanking,Failed,693.63,24-04-2022 13:49,TXN_F75CDHKGBL
3132960,9115708,NetBanking,Success,930.17,13-01-2024 23:12,TXN_5TLWYPAPF6
3132961,9187596,COD,Success,766.87,15-05-2022 19:08,
3132962,9072099,UPI,Success,4163.26,23-02-2024 19:37,TXN_34FLOF2T30
3132963,9163259,Card,Success,1978.84,18-01-2022 12:15,TXN_PMI7225PYK
3132964,9083055,UPI,Success,281.74,08-11-2022 16:50,TXN_X7856JLH1V
3132965,9026010,UPI,Success,-6456.01,22-04-2022 15:13,TXN_7OY67NEO7H
3132966,9024269,EMI,Success,6295.01,21-01-2023 18:20,TXN_BZC7ON45U6
3132967,9154784,UPI,Success,3181.86,05-03-2023 08:49,TXN_5HFQV3KF37
3132968,9187332,UPI,Success,9374.73,06-12-2023 17:25,TXN_YD2IVBMI8H
3132969,9030752,Wallet,Success,2471.81,14-06-2022 05:48,TXN_3U2JQUXK6J
3132970,9220867,UPI,Pending,3888.12,16-09-2022 11:04,TXN_XHK1KVEXLZ
3132971,9133425,COD,Success,1411.05,18-03-2025 11:02,TXN_R6CW9Z1FYV
3132972,9065069,Card,Success,14986.56,19-01-2022 14:36,TXN_NDRQ2D44W0
3132973,9246225,UPI,Success,2328.89,02-10-2023 20:37,TXN_UF6FKKD7GE
3132974,9247623,COD,Pending,1298.04,10-11-2022 17:20,TXN_860ZKH5VC7
3132975,9053072,UPI,Pending,55973.34,21-10-2024 20:01,TXN_N3WGTKYHWL
3132976,9097792,Wallet,Success,4521.69,09-01-2023 20:38,TXN_8RRJLHDG8X
3132977,9229835,COD,Success,75862.78,20-02-2023 19:45,TXN_WFB7AASQZS
3132978,9246196,COD,Success,1588.2,25-04-2023 07:01,TXN_F72C59XSKW
3132979,9050123,COD,Success,13923.93,22-11-2024 13:41,TXN_Y18KM40TY3
3132980,9161425,NetBanking,FAILED,413.25,05-05-2022 19:10,TXN_OQ713D2HEV
3132981,9075835,NetBanking,Success,2157.63,26-08-2022 18:36,TXN_FK5GKKNR1J
3132982,9048215,NetBanking,Failed,1992.71,14-02-2023 17:27,TXN_VNOR4CAKV3
3132983,9123239,UPI,Success,6768.18,05-02-2024 22:15,TXN_4RJTU7PNW1
3132984,9107162,COD,Success,234.87,19-05-2022 13:17,TXN_PLYXSINU2Z
3132985,9086815,NetBanking,Refunded,2866.42,26-08-2023 20:28,TXN_B65GVY64L0
3132986,9248130,UPI,Success,1478.78,03-02-2023 22:04,TXN_ISQK6282UX
3132987,9038868,UPI,Refunded,3731.87,03-01-2022 10:10,TXN_ZQXZOCZX31
3132988,9027620,UPI,Success,7231.18,18-05-2024 23:55,TXN_EOIT4ZX8ER
3132989,9085486,Wallet,Success,41625.02,05-04-2023 13:38,TXN_DDD65KL8XS
3132990,9186440,UPI,Success,883.58,09-03-2022 23:57,TXN_Z0Z1J9SRTW
3132991,9126818,Card,Success,1516.49,18-06-2024 14:02,TXN_00FIJ45VYV
3132992,9123145,UPI,Success,-1016.86,02-02-2024 21:30,TXN_LVZMVH3RLE
3132993,9208698,UPI,Refunded,172244.78,05-02-2024 18:30,TXN_HDQLSVDMJS
3132994,9009535,UPI,Refunded,15428.65,14-10-2022 14:23,TXN_9AW9CT5VJW
3132995,9141385,UPI,success,3890.78,26-12-2023 20:41,TXN_KWLI2GT0MJ
3132996,9238214,Card,Success,1235.12,18-10-2023 11:05,TXN_4OTFZYSY1B
3132997,9082751,UPI,Failed,792.99,29-06-2022 15:48,TXN_3FRTC7IPY3
3132998,9003923,Wallet,Pending,314.32,01-04-2023 10:47,TXN_SWJ5FOAAHS
3132999,9240151,Wallet,Refunded,323.65,24-12-2023 20:04,TXN_6O1WYA1SO5
3133000,9187881,card,Success,5347.18,04-02-2024 22:45,TXN_91E991W0F1
3133001,9198698,UPI,Refunded,950.26,06-08-2022 21:06,TXN_6RKIF023KU
3133002,9097270,COD,Success,1341.3,02-12-2023 21:57,TXN_Y8TUBQ124H
3133003,9161164,UPI,Success,379.88,13-03-2025 15:41,TXN_2B87WUC0GP
3133004,9024115,Card,Success,21205.59,10-04-2023 04:33,TXN_H2O8IV2AO1
3133005,9187943,COD,Pending,340.61,09-11-2022 13:52,TXN_OKYPIZEJ4C
3133006,9070409,UPI,Success,210.97,25-09-2023 04:58,TXN_BLLYV39D53
3133007,9239627,COD,Success,113279.85,18-08-2023 21:16,TXN_2X0BQOYOR9
3133008,9153641,CARD,Refunded,877.62,16-06-2022 22:04,TXN_E1WYE3KI1U
3133009,9084378,Card,Refunded,1419.47,24-11-2024 19:16,TXN_1ZQC53K3NG
3133010,9146574,Wallet,Success,779.75,08-10-2023 11:33,TXN_GA98T6WVZY
3133011,9068383,Card,Pending,12368.06,20-07-2024 21:19,TXN_LZW5MUXLZE
3133012,9094140,Card,Success,1339.25,13-02-2024 12:01,TXN_Y4MJ15TV8O
3133013,9102185,NetBanking,Success,2129.5,20-05-2023 17:09,TXN_IHIDEMBOGH
3133014,9214804,NetBanking,Pending,1643.68,12-02-2022 13:35,TXN_DDIHGP1D1R
3133015,9053464,UPI,Success,1713.82,27-05-2024 20:18,TXN_MG3UZRDCQT
3133016,9109574,Card,Failed,5385.28,04-05-2023 22:22,TXN_UNWDIO2AU2
3133017,9053581,COD,Pending,5595.15,29-10-2024 23:34,TXN_36B1A0UUPV
3133018,9097912,Wallet,Success,1977.77,05-07-2023 02:05,TXN_B2KK4FY6UL
3133019,9040484,COD,Pending,2150.87,02-11-2024 11:36,TXN_PXJQMMI71B
3133020,9211958,COD,Success,762.91,13-09-2022 13:31,TXN_AB664RPBQ0
3133021,9172722,Card,Success,2126.63,09-03-2025 19:11,TXN_SSX6C8W2BA
3133022,9212295,UPI,Success,2974.61,19-02-2025 20:07,TXN_YPCAM4RKHS
3133023,9042314,NetBanking,Success,9930.1,14-07-2023 18:52,TXN_18CX6YPKZJ
3133024,9036602,COD,Success,959.32,21-05-2022 07:12,TXN_KSJGY4BS4C
3133025,9052175,UPI,Pending,10875.97,04-01-2023 11:23,TXN_90UU24SSSD
3133026,9135079,UPI,Success,2353.16,07-02-2025 21:07,TXN_AD3RZ6V0FT
3133027,9110908,Card,Success,148118.75,02-07-2024 13:17,TXN_ZRYI8HERHW
3133028,9203923,COD,Success,1650.64,10-01-2025 22:42,TXN_Q6PUEN9808
3133029,9204579,COD,Success,6168.8,27-01-2025 09:23,TXN_PFFBMRPRAH
3133030,9044819,NetBanking,Success,39554.05,16-09-2024 17:25,TXN_QOT4MBK7RR
3133031,9120139,UPI,Success,1793.27,02-06-2023 21:54,TXN_NZSHTJU3JG
3133032,9095343,UPI,Success,1938.14,18-08-2024 06:55,TXN_G8816ZNKOO
3133033,9161936,Wallet,Success,57724.46,07-04-2024 21:13,TXN_G8XV2G3UZK
3133034,9230192,COD,Success,38169.12,24-05-2023 17:19,TXN_12WIK20P87
3133035,9175542,COD,Success,1790.19,09-12-2023 23:13,TXN_297O53G9MZ
3133036,9039127,UPI,Failed,431.35,26-12-2022 16:37,TXN_LRR808MKIX
3133037,9128459,UPI,Failed,950.17,27-03-2025 17:02,TXN_UWFPV8EJLZ
3133038,9180349,COD,Success,12255.93,08-08-2022 02:47,TXN_T1EY7F7H81
3133039,9153576,COD,Success,29121.32,25-07-2024 19:08,TXN_MIUNLMSH44
3133040,9125669,EMI,Success,1378.92,31-12-2024 08:47,TXN_C6HQAFJOAY
3133041,9178799,COD,Failed,572.66,16-09-2022 08:50,
3133042,9136430,COD,Failed,48898.02,31-05-2022 21:54,TXN_MI1TPLO36Q
3133043,9129338,Card,Success,472.25,16-10-2022 09:08,TXN_2WLPN9O1QS
3133044,9206253,UPI,Success,1658.07,11-09-2023 16:06,TXN_S62CYN1RD8
3133045,9138241,Card,Success,1441.74,17-10-2023 10:15,
3133046,9076094,UPI,Success,4381.83,01-07-2023 08:51,TXN_36V5PZ2ALA
3133047,9205038,UPI,Pending,46578.82,21-09-2024 18:00,TXN_N9K28A5Y6V
3133048,9097115,COD,Success,416.13,04-03-2022 18:20,TXN_HPJ7MBFFGP
3133049,9044462,COD,Success,11377.86,14-10-2023 13:09,TXN_DDE80EFWEX
3133050,9198605,UPI,Success,8687.07,08-11-2023 19:49,TXN_LNL2P0EI5H
3133051,9076792,UPI,Failed,5929.95,09-04-2022 12:20,TXN_YXYTWNDVRI
3133052,9238090,COD,success,466.15,05-11-2023 06:22,TXN_FLRY4WHSQ7
3133053,9110727,Card,Success,1370.84,08-06-2023 07:18,TXN_FJH4MY9BRR
3133054,9102139,UPI,Success,1344.41,22-02-2023 11:55,TXN_GGNOTF3G8T
3133055,9163729,Card,Success,-120365.63,12-12-2022 22:15,TXN_EMFW6MNYAO
3133056,9001830,Card,Pending,871.48,10-05-2022 20:53,TXN_OWXAM6KQ6D
3133057,9222834,Card,Success,1013.06,29-12-2022 07:31,TXN_A812E44PC9
3133058,9085861,upi,Refunded,2672.29,13-07-2022 15:38,TXN_ASFOMUVMFL
3133059,9016671,COD,Success,825.86,19-08-2022 21:14,TXN_LHKQOKM0TQ
3133060,9093995,upi,Refunded,8446.84,17-03-2024 22:02,TXN_DL0RTAX25Q
3133061,9201732,Wallet,Success,1455.02,17-11-2022 20:34,TXN_DODBFUJ6ZE
3133062,9002696,EMI,Success,610.49,20-02-2024 19:51,TXN_KAITETCPI0
3133063,9152563,COD,Success,23899.74,02-06-2024 15:17,TXN_FTM1HZ9OX3
