review_id,order_id,customer_id,product_id,rating,review_text,review_date
9559242,9179023,137066,50246,3,Would not recommend to anyone.,2023-07-01
9559243,9105635,134750,54530,5,Absolutely love this product!,2023-07-08
9559244,9122195,115253,51972,4,"Fast delivery, packaged well.",2023-12-04
9559245,9181317,112885,57466,4,"Poor quality, not recommended.",2023-05-25
9559246,9206645,146239,57556,4,"Quick delivery, happy with purchase.",2024-07-08
9559247,9194490,102583,53466,5,"Genuine product, no complaints.",2023-12-04
9559248,9023091,101393,59809,5,"Not as described, very disappointed.",2023-08-17
9559249,9170613,149196,58355,2,Exceeded my expectations!,2023-07-25
9559250,9029536,133499,55147,3,Good value for money.,2024-06-26
9559251,9032680,123912,56174,5,Product stopped working after 2 days.,2023-06-29
9559252,9228420,112369,59709,5,Good value for money.,2023-11-21
9559253,9195226,131123,58661,2,Product stopped working after 2 days.,2023-05-08
9559254,9202526,125867,53461,4,Return process was hassle-free.,2023-06-29
9559255,9000822,130491,52777,5,"Fast delivery, packaged well.",2022-07-22
9559256,9196019,104713,54814,2,Product was damaged on arrival.,2023-06-27
9559257,9179054,106470,58196,4,Would not recommend to anyone.,2023-11-29
9559258,9196810,126833,53565,4,"Perfect gift, arrived well packed.",2024-04-27
9559259,9019808,119525,57718,3,Good value for money.,2022-11-14
9559260,9205745,136907,55188,5,"Poor quality, not recommended.",2022-05-18
9559261,9115524,144293,54760,5,Great product! Exactly as described.,2023-10-08
9559262,9205562,100372,54603,5,No Review Provided,2024-08-16
9559263,9247687,122314,52703,4,"Genuine product, no complaints.",2023-08-21
9559264,9050338,145290,52115,5,Great product! Exactly as described.,2023-06-23
9559265,9118865,134415,56339,3,"Genuine product, no complaints.",2025-02-23
9559266,9138659,115832,59380,5,Good value for money.,2024-12-02
9559267,9082847,101110,57601,5,Return process was hassle-free.,2023-06-18
9559268,9088745,131840,50296,5,"Excellent quality, will buy again!",2022-04-17
9559269,9087953,117344,54580,4,Product stopped working after 2 days.,2022-11-03
9559270,9146846,105952,52994,5,"Perfect gift, arrived well packed.",2023-07-14
9559271,9124711,111866,55619,5,Product was damaged on arrival.,2023-07-15
9559272,9203211,147265,52072,2,"Delivered on time, quality is good.",2023-10-07
9559273,9180612,109571,56038,5,Size was different from what I ordered.,2023-02-03
9559274,9100507,137767,56788,3,"Not as described, very disappointed.",2023-07-09
9559275,9136822,123696,53863,4,Customer support was helpful.,2025-01-28
9559276,9053978,106126,50314,5,Product stopped working after 2 days.,2024-11-15
9559277,9037004,129656,54477,4,Exceeded my expectations!,2023-11-06
9559278,9126420,120713,59612,5,"Poor quality, not recommended.",2023-06-23
9559279,9158658,110765,59261,4,"Average product, nothing special.",2023-06-19
9559280,9109289,103967,50617,5,"Perfect gift, arrived well packed.",2023-06-23
9559281,9159018,132081,59582,3,"Genuine product, no complaints.",2024-01-12
9559282,9222151,100362,54028,5,"Delivered on time, quality is good.",2024-11-02
9559283,9059139,115622,54607,5,"Genuine product, no complaints.",2023-07-05
9559284,9199736,110982,50928,4,No Review Provided,2022-05-10
9559285,9068222,148143,59892,4,Return process was hassle-free.,2022-08-20
9559286,9120816,102429,58883,4,Product stopped working after 2 days.,2023-06-26
9559287,9024205,135323,53231,4,"Average product, nothing special.",2024-07-23
9559288,9026861,115917,56464,5,"Excellent quality, will buy again!",2023-04-25
9559289,9217149,115777,57963,5,"Poor quality, not recommended.",2023-07-15
9559290,9211224,148570,54918,4,No Review Provided,2023-11-16
9559291,9067397,114627,57734,5,Would not recommend to anyone.,2025-01-30
9559292,9081845,116610,56338,3,Exceeded my expectations!,2023-04-27
9559293,9015783,144226,55029,3,No Review Provided,2023-07-02
9559294,9159202,111749,55441,4,"Fast delivery, packaged well.",2023-07-08
9559295,9098501,109298,56144,3,Would not recommend to anyone.,2022-04-08
9559296,9064031,143512,58333,5,Would not recommend to anyone.,2022-06-15
9559297,9232432,124547,50683,5,Return process was hassle-free.,2022-10-26
9559298,9000504,127437,55681,4,"Quick delivery, happy with purchase.",2023-06-17
9559299,9044935,138188,58417,5,"Perfect gift, arrived well packed.",2023-11-09
9559300,9131632,133844,56444,5,Exceeded my expectations!,2023-08-04
9559301,9104897,105497,51909,3,Would not recommend to anyone.,2023-09-06
9559302,9202544,113824,58598,5,"Not as described, very disappointed.",2023-07-23
9559303,9143090,126434,52531,5,No Review Provided,2022-01-21
9559305,9046077,144055,50414,5,Product was damaged on arrival.,2023-12-28
9559306,9101498,131604,53144,1,Customer support was helpful.,2024-06-03
9559307,9089413,120281,51219,4,Size was different from what I ordered.,2023-11-08
9559308,9069568,126184,55500,2,Return process was hassle-free.,2025-01-10
9559310,9183114,113435,57153,4,"Perfect gift, arrived well packed.",2024-12-27
9559311,9219505,132315,53537,3,"Perfect gift, arrived well packed.",2024-10-05
9559312,9204995,143495,50799,5,No Review Provided,2023-07-04
9559313,9043560,110735,52148,5,"Not as described, very disappointed.",2022-05-13
9559314,9073860,105318,58122,5,Exceeded my expectations!,2025-01-19
9559315,9030103,139793,59248,4,Late delivery but product is fine.,2022-08-05
9559316,9119115,137941,51373,4,"Fast delivery, packaged well.",2023-06-20
9559317,9236342,106758,56821,5,"Fast delivery, packaged well.",2023-02-21
9559318,9207848,149984,57125,5,Product stopped working after 2 days.,2022-07-12
9559319,9176784,126916,51454,5,"Fast delivery, packaged well.",2024-07-09
9559320,9135250,139361,56531,2,Product was damaged on arrival.,2023-06-28
9559321,9148813,116506,57610,1,Exceeded my expectations!,2022-09-22
9559322,9025658,120071,54151,5,Product stopped working after 2 days.,2023-06-25
9559323,9144089,141664,55015,4,Absolutely love this product!,2023-06-19
9559324,9128859,145473,58662,4,Exceeded my expectations!,2023-06-12
9559325,9014892,120043,55522,5,Would not recommend to anyone.,2022-08-15
9559326,9005617,112525,50220,3,Would not recommend to anyone.,2022-11-22
9559327,9163036,111966,53935,5,"Excellent quality, will buy again!",2023-10-04
9559328,9015913,146249,56303,2,Product stopped working after 2 days.,2023-12-27
9559329,9238442,135791,52670,5,"Fast delivery, packaged well.",2025-01-23
9559330,9109743,133504,52142,4,No Review Provided,2022-12-05
9559331,9090722,130486,57036,4,"Quick delivery, happy with purchase.",2023-07-11
9559332,9222774,126287,52795,5,"Delivered on time, quality is good.",2022-10-10
9559333,9217547,108801,58197,4,"Delivered on time, quality is good.",2024-07-04
9559334,9014469,138954,52783,4,No Review Provided,2022-07-13
9559335,9230334,126388,58503,3,Late delivery but product is fine.,2023-07-27
9559336,9109499,111949,59260,5,Great product! Exactly as described.,2023-04-13
9559337,9149208,101589,56584,1,Exceeded my expectations!,2024-06-13
9559338,9039413,149152,56699,4,Would not recommend to anyone.,2025-01-10
9559339,9101964,104385,53804,5,"Excellent quality, will buy again!",2023-06-28
9559340,9137672,139562,50664,5,"Not as described, very disappointed.",2025-02-16
9559341,9079941,124481,51926,3,Great product! Exactly as described.,2022-10-25
9559342,9233967,133848,52185,1,Return process was hassle-free.,2024-06-11
9559344,9195983,114351,53349,1,"Quick delivery, happy with purchase.",2022-03-29
9559345,9053481,145942,54439,1,"Delivered on time, quality is good.",2023-06-16
9559346,9003871,142295,57594,5,Product stopped working after 2 days.,2022-06-11
9559347,9156810,137322,59078,5,Product was damaged on arrival.,2023-08-29
9559348,9207277,106836,52241,4,Product was damaged on arrival.,2023-08-26
9559349,9219279,141361,51989,4,"Poor quality, not recommended.",2023-06-19
9559350,9249575,134803,53294,1,"Fast delivery, packaged well.",2023-06-30
9559351,9171979,119509,58657,4,Customer support was helpful.,2022-09-15
9559352,9042405,119120,50012,2,"Not as described, very disappointed.",2025-01-16
9559353,9150009,128307,50468,4,No Review Provided,2022-07-07
9559354,9179589,114297,58307,3,Good value for money.,2023-06-26
9559356,9217724,104182,51341,3,"Fast delivery, packaged well.",2022-04-15
9559358,9092434,137050,53251,4,"Poor quality, not recommended.",2024-07-08
9559359,9147983,109500,54351,2,Return process was hassle-free.,2023-07-04
9559360,9051410,136545,55782,4,"Average product, nothing special.",2024-09-04
9559362,9238812,134173,54890,3,"Genuine product, no complaints.",2024-12-06
9559363,9048854,109602,57450,5,"Average product, nothing special.",2023-03-10
9559364,9159431,130562,51273,4,"Not as described, very disappointed.",2023-07-02
9559365,9031583,138622,56865,2,Great product! Exactly as described.,2023-06-18
9559366,9014382,100224,51393,2,Customer support was helpful.,2025-05-05
9559367,9206637,146402,59468,4,Product stopped working after 2 days.,2022-10-05
9559369,9166434,103525,57489,4,No Review Provided,2023-05-25
9559370,9075779,121030,51358,3,Great product! Exactly as described.,2025-04-07
9559371,9018099,108711,50071,5,"Genuine product, no complaints.",2023-06-08
9559372,9225753,146953,58381,3,Customer support was helpful.,2023-06-26
9559373,9008944,126813,51436,5,Great product! Exactly as described.,2023-01-01
9559375,9181557,125334,57990,2,"Delivered on time, quality is good.",2024-05-02
9559376,9099251,101118,56380,1,"Quick delivery, happy with purchase.",2023-01-17
9559377,9221851,107149,50689,5,"Not as described, very disappointed.",2024-04-15
9559378,9122047,136418,57936,3,"Poor quality, not recommended.",2022-05-31
9559379,9094793,105161,54220,4,"Perfect gift, arrived well packed.",2023-06-28
9559380,9246282,118819,58233,2,Good value for money.,2022-09-07
9559381,9098222,118384,55998,5,Absolutely love this product!,2023-07-13
9559382,9104069,120942,59637,4,"Poor quality, not recommended.",2022-11-22
9559384,9155432,133090,55938,3,Product was damaged on arrival.,2024-08-07
9559385,9080016,136232,51797,5,"Delivered on time, quality is good.",2024-02-04
9559386,9075147,135120,57620,5,Customer support was helpful.,2023-04-15
9559387,9044917,145704,58373,4,Size was different from what I ordered.,2025-04-15
9559388,9205521,127425,58167,4,Customer support was helpful.,2022-04-28
9559389,9165234,135379,56310,4,"Poor quality, not recommended.",2023-03-24
9559391,9054547,127984,56539,5,Return process was hassle-free.,2024-12-15
9559392,9156679,141548,59737,5,Product stopped working after 2 days.,2023-07-08
9559393,9009342,107118,59168,4,"Not as described, very disappointed.",2022-11-14
9559394,9123510,107062,57302,5,Great product! Exactly as described.,2023-07-05
9559395,9165707,147993,50724,5,"Fast delivery, packaged well.",2024-09-14
9559396,9028111,144198,50070,4,"Fast delivery, packaged well.",2022-09-15
9559397,9138155,111158,51747,5,"Fast delivery, packaged well.",2023-07-05
9559398,9092010,105556,52004,5,"Not as described, very disappointed.",2023-01-15
9559399,9018197,141438,51342,5,"Genuine product, no complaints.",2022-04-12
9559400,9128935,142185,56205,4,"Not as described, very disappointed.",2024-02-06
9559401,9135483,141845,52546,4,Return process was hassle-free.,2024-01-27
9559402,9040572,134208,51586,5,Absolutely love this product!,2022-11-22
9559403,9088583,100196,50028,5,"Genuine product, no complaints.",2022-11-29
9559404,9122455,123535,54185,3,Would not recommend to anyone.,2024-08-17
9559405,9060912,114960,57609,1,Product was damaged on arrival.,2025-02-22
9559406,9050064,100103,59316,2,"Poor quality, not recommended.",2024-06-17
9559407,9005189,112869,58386,4,No Review Provided,2023-01-18
9559408,9181382,147492,55762,4,Would not recommend to anyone.,2022-07-20
9559410,9230123,113649,53550,5,"Delivered on time, quality is good.",2023-11-08
9559411,9242985,148364,56906,5,"Fast delivery, packaged well.",2023-07-09
9559412,9087799,131223,59472,4,No Review Provided,2023-11-29
9559413,9119819,105461,57190,5,Would not recommend to anyone.,2024-01-01
9559414,9062273,147314,53385,4,Good value for money.,2022-09-01
9559415,9135607,108996,57940,5,"Not as described, very disappointed.",2023-03-07
9559416,9178928,136407,55954,4,"Delivered on time, quality is good.",2023-06-24
9559417,9006657,100264,53125,5,"Delivered on time, quality is good.",2024-11-12
9559418,9168351,110109,58215,5,Absolutely love this product!,2024-07-23
9559419,9041596,117178,57320,5,Size was different from what I ordered.,2023-06-30
9559420,9161925,105747,57596,5,Great product! Exactly as described.,2023-09-03
9559421,9103074,140173,55957,4,"Perfect gift, arrived well packed.",2023-06-19
9559422,9216761,146396,57033,3,"Excellent quality, will buy again!",2023-07-14
9559423,9208603,108670,54521,5,Late delivery but product is fine.,2023-06-19
9559424,9183411,128558,59869,4,"Excellent quality, will buy again!",2023-07-02
9559425,9174402,133963,54823,4,Good value for money.,2022-02-21
9559427,9220360,114487,57159,5,"Poor quality, not recommended.",2023-06-16
9559428,9093089,110814,53255,1,Product was damaged on arrival.,2024-04-28
9559429,9237893,106159,59125,3,Great product! Exactly as described.,2024-09-22
9559430,9235278,145514,53013,5,Would not recommend to anyone.,2023-07-12
9559431,9107342,138851,55357,3,Return process was hassle-free.,2023-12-07
9559432,9061953,106553,57699,2,"Poor quality, not recommended.",2025-04-08
9559433,9021730,136472,54135,5,"Fast delivery, packaged well.",2023-06-19
9559434,9173751,119263,55819,5,Exceeded my expectations!,2023-10-23
9559435,9155576,132275,59552,5,Absolutely love this product!,2023-07-12
9559436,9172262,134757,54289,5,Late delivery but product is fine.,2024-02-14
9559437,9173686,141154,57361,5,"Delivered on time, quality is good.",2024-04-01
9559438,9028579,127862,50862,3,Customer support was helpful.,2022-02-17
9559439,9011647,119262,57409,5,"Poor quality, not recommended.",2022-11-12
9559440,9099751,143243,56190,4,Customer support was helpful.,2022-09-22
9559441,9075778,124371,52418,1,"Delivered on time, quality is good.",2022-04-28
9559442,9190657,141417,51889,5,Good value for money.,2023-06-26
9559443,9010060,141106,52321,5,"Not as described, very disappointed.",2023-05-20
9559444,9171978,123169,56019,5,Return process was hassle-free.,2022-03-11
9559445,9232840,124481,51049,5,"Poor quality, not recommended.",2022-09-29
9559446,9230126,118058,59112,4,Product was damaged on arrival.,2023-09-29
9559447,9207634,143578,55303,5,Exceeded my expectations!,2023-07-07
9559448,9118651,141883,59448,4,No Review Provided,2022-08-31
9559449,9137411,102894,55562,4,"Not as described, very disappointed.",2023-07-15
9559450,9129671,100724,51307,5,"Quick delivery, happy with purchase.",2024-01-11
9559451,9225792,129700,50572,5,"Fast delivery, packaged well.",2023-06-20
9559452,9119224,147276,53694,5,Would not recommend to anyone.,2023-02-18
9559453,9102481,140253,57217,3,"Genuine product, no complaints.",2023-07-15
9559454,9094175,123965,56185,3,"Delivered on time, quality is good.",2022-03-09
9559455,9041532,114038,57494,1,Absolutely love this product!,2023-12-08
