product_id,product_name,category,sub_category,brand,base_price,cost_price,product_rating,return_eligible,seller_id
55083,HUL Personal Elite 1,Grocery,Personal Care,HUL,1232.13,701.01,3.5,Yes,7460
55084,Nike Sports Shoes Pro,Health,Protein,FAST&UP,63727.92,39636.49,4.67,No,8921
55085,HarperCollins Children Elite 7,Books,Children Books,HARPERCOLLINS,3643.72,2182.46,3.37,Yes,7947
55086,Puma Sunglasses Neo 4,Fashion,Sunglasses,PUMA,878.81,524.39,3.78,Yes,8328
55087,Butterfly Bedding Active 7,Home Kitchen,Unknown,BUTTERFLY,977.37,696.97,2.9,Yes,7379
55088,Under Armour Cricket Smart 4,Sports,Cricket,UNDER ARMOUR,618.77,259.11,3.01,Yes,8366
55089,Abbott Protein Premium 8,Health,Protein,ABBOTT,852.89,605.71,3.98,Yes,7915
55090,OPPO Gaming Mini 1,Electronics,Gaming,OPPO,209.88,100.49,3.38,Yes,7154
55091,Scholastic Children Edge 5,Books,Children Books,SCHOLASTIC,1699.91,759.98,2.84,Yes,7725
55092,Fisher Price Board Plus 7,Toys,Board Games,FISHER PRICE,8592.57,4100.31,3.71,No,8585
55093,Healthkart Ayurveda Premium 6,Health,Ayurveda,HEALTHKART,544.97,370.3,3.51,Yes,7524
55094,Van Heusen Footwear Mini 2,Fashion,Footwear,VAN HEUSEN,4040.84,2087.08,4.01,Yes,8128
55095,Arihant Biographies Active 7,Books,Biographies,ARIHANT,6786.68,4281.3,2.82,Yes,8592
55096,PENGUIN Self Ultra 9,Books,Self Help,PENGUIN,194.68,127.39,3.15,Yes,8207
55097,HarperCollins Academic Ultra 9,Books,Academic,HARPERCOLLINS,127860.86,59051.59,2.58,No,7594
55098,Titan Sunglasses Air 3,Fashion,Sunglasses,TITAN,854.77,484.73,4.07,Yes,7969
55099,Britannia Dairy Neo 6,Grocery,Dairy,BRITANNIA,109867.44,46416.99,3.9,Yes,8058
55100,Louis Philippe Jewellery Pro 6,Fashion,Jewellery,LOUIS PHILIPPE,787.62,471.64,4.12,Yes,8251
55101,Nestle Staples Smart 8,Grocery,Staples,NESTLE,3253.82,1437.11,4.97,Yes,8655
55102,Acer Laptops Air 6,Electronics,Laptops,ACER,3192.41,1477.74,3.84,Yes,8466
55103,Under Armour Cycling X 6,Sports,Cycling,UNDER ARMOUR,78205.63,48627.38,3.96,Yes,8572
55104,UCB Women Smart 7,Fashion,Women Clothing,UCB,38958.84,27217.88,3.39,Yes,7162
55105,Cosco Cycling Smart 5,Sports,Cycling,COSCO,6553.49,2938.37,4.38,No,8003
55106,Adidas Bags Elite 8,Fashion,Bags,ADIDAS,3575.71,1557.88,3.97,Yes,8899
55107,HEALTHKART First Smart 7,Health,First Aid,HEALTHKART,114759.06,46919.48,4.63,Yes,8005
55108,Adidas Watches Edge 7,Fashion,Watches,ADIDAS,410.7,261.37,4.84,Yes,8552
55109,Bosch Car Max 1,Automotive,Car Accessories,BOSCH,9444.81,5929.62,4.03,Yes,8876
55110,Pantene Fragrances Mini 1,Beauty,Fragrances,PANTENE,82785.4,37012.05,4.56,No,8496
55111,Nike Sports Shoes Pro,Fashion,Kids Wear,PUMA,2420.52,1016.9,3.43,No,8251
55112,Parle Staples Premium 9,Grocery,Staples,PARLE,10013.18,4147.25,3.08,Yes,8697
55113,Canon Accessories Max 2,Electronics,Accessories,CANON,1877.12,1319.33,4.13,Yes,8196
55114,Xiaomi Gaming X 4,Electronics,Gaming,XIAOMI,28953.77,11932.35,3.77,No,7851
55115,Borosil Lighting Lite 1,Home Kitchen,Lighting,BOROSIL,157168.49,71986.74,3.86,No,7070
55116,Pearson Fiction Plus 4,Books,Fiction,PEARSON,13224.71,7210.65,3.44,No,7362
55117,Michelin Bike Premium 1,Automotive,Bike Accessories,MICHELIN,60449.33,40606.92,3.93,Yes,8794
55118,Bajaj Furniture Ultra 2,Home Kitchen,Furniture,BAJAJ,590.25,324.23,3.72,No,7686
55119,Biotique Makeup Smart 5,Beauty,Makeup,BIOTIQUE,97378.14,67171.84,4.11,Yes,8926
55120,Webby Remote Edge 8,Toys,Remote Control,WEBBY,3230.88,2030.08,3.01,Yes,8363
55121,Levis Men Active 6,Fashion,Men Clothing,LEVIS,9055.8,3722.89,3.14,Yes,8439
55122,P&G Beverages X 5,Grocery,Beverages,P&G,12336.51,7286.97,4.91,Yes,7083
55123,Van Heusen Footwear X 2,Fashion,Footwear,VAN HEUSEN,4157.26,2461.74,4.67,No,7267
55124,Nivea Makeup Pro 9,Beauty,Makeup,NIVEA,560.19,384.43,3.25,Yes,7998
55125,PUMA Watches Plus 2,Fashion,Watches,PUMA,495.34,278.6,3.18,Yes,7492
55126,Oxford Self Flex 7,Books,Self Help,OXFORD,191.17,100.06,2.64,Yes,8761
55127,Bajaj Lighting Smart 6,Home Kitchen,Lighting,BAJAJ,585.75,245.77,3.47,No,7517
55128,Cipla Supplements Elite 9,Health,Supplements,CIPLA,13778.79,6281.64,4.4,Yes,7523
55129,Yonex Swimming Plus 5,Sports,Swimming,YONEX,4424.55,2034.87,3.32,No,7134
55130,Himalaya Supplements X 3,Health,Supplements,HIMALAYA,6017.29,2813.8,2.67,No,7283
55131,P&G Beverages Pro 2,Grocery,Beverages,P&G,832.07,380.34,4.29,Yes,8908
55132,Webby Action Plus 5,Toys,Action Figures,WEBBY,309.69,217.74,3.27,No,8645
55133,Under Armour Badminton Ultra 2,Sports,Badminton,UNDER ARMOUR,216911.14,120659.67,4.41,Yes,8215
55134,OnePlus Cameras Air 7,Electronics,Cameras,ONEPLUS,463.89,249.04,2.65,Yes,7949
55135,Dabur Baby Max 3,Grocery,Baby Products,DABUR,874.78,554.38,4.75,Yes,8732
55136,Healthkart Ayurveda Max 7,Health,Ayurveda,HEALTHKART,152.09,66.54,4.58,Yes,8195
55137,Xiaomi Cameras Premium 7,Electronics,Cameras,XIAOMI,3535.93,1639.1,2.77,Yes,8668
55138,Shell Lubricants Active 2,Automotive,Lubricants,SHELL,4666.49,2817.62,2.99,Yes,7996
55139,Speedo Fitness Pro 3,Sports,Fitness Equipment,SPEEDO,56159.82,39525.53,3.16,Yes,7375
55140,Parle Staples Active 4,Grocery,Staples,PARLE,182.74,122.35,2.59,No,7525
55141,P&G Dairy Active 2,Grocery,Dairy,P&G,7070.39,4170.21,3.37,No,8606
55142,Ok Play Action Ultra 7,Toys,Action Figures,OK PLAY,17179.25,7926.77,3.74,Yes,7098
55143,Arihant Biographies Max 2,Books,Biographies,ARIHANT,561.61,229.15,3.65,No,8175
55144,Biotique Mens Pro 1,Beauty,Mens Grooming,BIOTIQUE,14377.82,6645.56,4.36,Yes,7922
55145,Speedo Swimming Neo 5,Sports,Swimming,SPEEDO,2481.12,1669.8,4.4,Yes,8672
55146,harpercollins Biographies Edge 1,Books,Biographies,HARPERCOLLINS,3687.52,2523.07,4.61,Yes,7613
55147,Havells Furniture Ultra 5,Home Kitchen,Furniture,HAVELLS,75090.31,34576.27,4.25,Yes,7075
55148,Titan Men Premium 7,Fashion,Men Clothing,TITAN,12937.01,8958.62,5.0,Yes,7535
55149,Apple Tablets X 1,Electronics,Tablets,APPLE,2831.22,1223.84,4.15,Yes,8481
55150,Patanjali Personal Elite 5,Grocery,Personal Care,PATANJALI,15945.53,10977.3,3.83,Yes,7602
55151,HIMALAYA First Plus 8,Health,First Aid,HIMALAYA,430.01,302.37,3.39,Yes,8049
55152,Tata Staples Smart 8,Grocery,Staples,TATA,9948.47,4740.07,4.23,No,7070
55153,OnePlus Smart Active 5,Electronics,Smart Tvs,ONEPLUS,882.03,421.02,3.82,Yes,7753
55154,Muscleblaze Vitamins Air 1,Health,Vitamins,MUSCLEBLAZE,253427.45,159148.23,3.59,No,8738
55155,OPPO Smart Ultra 4,Electronics,Smart Tvs,OPPO,478.81,279.79,3.77,Yes,8470
55156,Lakme Fragrances Smart 4,Beauty,Fragrances,LAKME,425.05,172.84,4.54,Yes,7687
55157,Ok Play Soft Smart 9,Toys,Soft Toys,OK PLAY,806.42,547.62,3.11,Yes,7023
55158,Steelbird Tyres X 6,Automotive,Tyres,STEELBIRD,79981.43,33349.27,2.74,Yes,8901
55159,Speedo Yoga Elite 6,Sports,Yoga,SPEEDO,4082.2,2781.02,4.9,Yes,8788
55160,Bosch Car Edge 4,Automotive,Car Accessories,BOSCH,956.17,464.84,4.29,Yes,8185
55161,HUL Dairy Flex 8,Grocery,Dairy,HUL,34566.1,17108.59,4.68,Yes,7773
55162,Vivo Cameras Ultra 6,Electronics,Cameras,VIVO,709.75,408.56,3.05,Yes,8963
55163,Shell Tyres Edge 5,Automotive,Tyres,SHELL,4669.57,3066.12,4.51,Yes,8597
55164,Louis Philippe Kids Plus 8,Fashion,Kids Wear,LOUIS PHILIPPE,57577.41,38171.93,2.61,No,8600
55165,Steelbird Lubricants Mini 8,Automotive,Lubricants,STEELBIRD,255527.13,115688.33,3.05,Yes,8915
55166,Forest Essentials Skincare Ultra 4,Beauty,Skincare,FOREST ESSENTIALS,12923.31,5594.96,3.8,Yes,7227
55167,Forest Essentials Fragrances Mini 8,Beauty,Fragrances,FOREST ESSENTIALS,890.95,497.97,2.51,Yes,7685
55168,Abbott Protein Edge 1,Health,Protein,ABBOTT,37151.09,24781.86,3.3,Yes,7905
55169,Asus Laptops Plus 9,Electronics,Laptops,ASUS,422.64,301.36,2.99,Yes,7799
55170,Abbott Protein Neo 3,Health,Protein,ABBOTT,12729.19,6344.23,4.53,Yes,8316
55171,Parle Staples Mini 5,Grocery,Staples,PARLE,309.98,213.04,4.2,Yes,8388
55172,Amul Dairy Edge 8,Grocery,Dairy,AMUL,244999.31,169530.42,2.78,Yes,7386
55173,Webby Board Flex 6,Toys,Board Games,WEBBY,4331.2,2132.04,4.72,Yes,8560
55174,Speedo Badminton Pro 7,Sports,Badminton,SPEEDO,60020.79,43167.29,3.38,Yes,8473
55175,Xiaomi Accessories Ultra 1,Electronics,Unknown,XIAOMI,4897.46,2525.85,3.06,Yes,7987
55176,Borosil Storage Edge 1,Home Kitchen,Storage,BOROSIL,196.73,129.54,2.69,Yes,8238
55177,LG Tablets Plus 7,Electronics,Tablets,LG,2624.59,1557.1,3.62,Yes,7163
55178,Muscleblaze First Neo 7,Health,First Aid,MUSCLEBLAZE,68090.42,40627.4,4.14,Yes,7766
55179,MRF Fitness Lite 5,Sports,Unknown,MRF,52333.58,31798.77,3.71,Yes,8313
55180,Bajaj Garden Flex 6,Home Kitchen,Garden,BAJAJ,172371.49,99415.84,3.98,Yes,7554
55181,Fastrack Kids Smart 5,Fashion,Kids Wear,FASTRACK,140382.04,68567.33,2.99,Yes,7064
55182,Asus Accessories Flex 3,Electronics,Accessories,ASUS,121117.83,75817.19,4.89,Yes,8933
55183,Pigeon Lighting Elite 6,Home Kitchen,Unknown,PIGEON,680.39,358.07,3.03,Yes,8638
55184,Forest Essentials Makeup Mini 3,Beauty,Makeup,FOREST ESSENTIALS,42568.09,20155.38,4.1,Yes,7337
55185,Patanjali Staples Active 1,Grocery,Staples,PATANJALI,3924.41,2438.73,3.89,Yes,7959
55186,Hasbro Puzzles X 9,Toys,Puzzles,HASBRO,12097.02,7280.18,4.03,Yes,8862
55187,Funskool Action Pro 2,Toys,Action Figures,FUNSKOOL,2029.15,1437.52,3.97,Yes,8281
55188,Castrol Tyres Mini 9,Automotive,Tyres,CASTROL,19807.64,8413.54,2.53,Yes,8040
55189,Prestige Furniture Neo 2,Home Kitchen,Furniture,PRESTIGE,199.18,126.01,3.97,Yes,8914
55190,LEGO Soft Premium 3,Toys,Soft Toys,LEGO,3842.77,2587.15,4.6,Yes,7866
55191,Lakme Skincare Mini 1,Beauty,Skincare,LAKME,105.77,48.62,2.9,Yes,7391
55192,Himalaya First Smart 6,Health,First Aid,HIMALAYA,3836.97,2463.76,4.04,Yes,7209
55193,H&M Jewellery Pro 2,Fashion,Jewellery,H&M,1008.66,484.74,2.99,Yes,7028
55194,Muscleblaze Ayurveda Edge 1,Health,Ayurveda,MUSCLEBLAZE,790.35,378.85,4.52,Yes,7981
55195,Gillette Haircare Air 4,Beauty,Haircare,GILLETTE,32010.54,19467.08,4.46,Yes,7980
55196,Scholastic Biographies Ultra 5,Books,Biographies,SCHOLASTIC,101.84,65.27,3.78,Yes,7088
55197,Himalaya First Lite 5,Health,First Aid,HIMALAYA,9640.74,6042.85,2.68,Yes,7073
55198,Usha Appliances Air 4,Home Kitchen,Appliances,USHA,707.77,494.75,2.51,Yes,8575
55199,Castrol Car Plus 5,Automotive,Car Accessories,CASTROL,2108.22,1260.2,4.36,Yes,8698
55200,Zara Kids Flex 1,Fashion,Kids Wear,ZARA,8226.2,4935.72,3.33,Yes,7074
55201,PIGEON Lighting Max 5,Home Kitchen,Lighting,PIGEON,193817.0,123976.1,4.14,Yes,7493
55202,Pearson Academic Max 8,Books,Academic,PEARSON,937.07,662.32,3.34,Yes,7175
55203,Muscleblaze Protein Flex 9,Health,Protein,MUSCLEBLAZE,16727.3,8281.63,4.31,Yes,7614
55204,Peter England Footwear Mini 5,Fashion,Footwear,PETER ENGLAND,2826.46,1879.1,4.28,Yes,7120
55205,SG Badminton Premium 4,Sports,Badminton,SG,217508.31,144708.45,3.88,Yes,7074
55206,Apple Tablets Flex 8,Electronics,Tablets,APPLE,14232.05,6338.11,4.97,Yes,8170
55207,H&M Women Edge 7,Fashion,Unknown,H&M,956.05,679.71,3.38,Yes,8918
55208,Cipla Supplements Pro 3,Health,Supplements,CIPLA,11806.97,8303.06,3.94,Yes,7897
55209,JBL Laptops Ultra 4,Electronics,Laptops,JBL,871.8,552.64,3.62,Yes,7418
55210,Webby Educational Mini 2,Toys,Educational,WEBBY,4555.5,2029.1,4.24,No,8850
55211,Castrol Lubricants Max 5,Automotive,Lubricants,CASTROL,2704.91,1234.23,3.3,Yes,7853
55212,Cipla Vitamins Max 7,Health,Vitamins,CIPLA,17535.08,9907.68,4.14,No,7719
55213,Philips Lighting Mini 4,Home Kitchen,Lighting,PHILIPS,18554.96,7679.48,4.84,Yes,8274
55214,Vega Tools Edge 5,Automotive,Tools,VEGA,625.37,273.25,4.2,Yes,8236
55215,Tata Beverages Lite 1,Grocery,Beverages,TATA,169.37,83.36,3.07,Yes,7379
55216,3M Bike Lite 7,Automotive,Bike Accessories,3M,77171.8,36523.77,3.97,Yes,7757
55217,realme Laptops Smart 3,Electronics,Laptops,REALME,705.7,373.82,4.66,Yes,7783
55218,UCB Jewellery Mini 4,Fashion,Jewellery,UCB,205.09,130.96,4.89,Yes,8328
55219,Fast&Up Ayurveda Flex 6,Health,Ayurveda,FAST&UP,2658.15,1159.88,3.56,No,8563
55220,Vega Lubricants Max 4,Automotive,Lubricants,VEGA,4920.54,2357.18,4.68,No,8708
55221,SG Running Max 6,Sports,Running,SG,6262.66,3985.27,2.67,Yes,8616
55222,Peter England Footwear Premium 8,Fashion,Footwear,PETER ENGLAND,46052.45,23661.85,2.61,No,8643
55223,Castrol Bike Lite 9,Automotive,Bike Accessories,CASTROL,4526.78,3018.73,3.41,No,8341
55224,Dabur First Elite 9,Health,First Aid,DABUR,59829.34,42843.82,2.61,Yes,7319
55225,Biotique Fragrances Premium 4,Beauty,Fragrances,BIOTIQUE,995.12,435.25,3.54,Yes,8705
55226,Milton Appliances Pro 3,Home Kitchen,Appliances,MILTON,12160.82,4993.38,3.17,No,7722
55227,Forest Essentials Skincare Max 3,Beauty,Skincare,FOREST ESSENTIALS,1197.89,506.15,4.6,Yes,8087
55228,P&G Dairy Elite 7,Grocery,Dairy,P&G,434.64,188.43,3.84,Yes,7681
55229,Pigeon Bedding Active 5,Home Kitchen,Bedding,PIGEON,6670.17,3849.15,2.84,No,7544
55230,Penguin Academic X 5,Books,Academic,PENGUIN,61921.9,40185.18,4.12,Yes,7107
55231,Sony Headphones Plus 1,Electronics,Headphones,SONY,22895.36,15607.72,4.49,Yes,7092
55232,Fast&Up First Edge 6,Health,First Aid,FAST&UP,697.57,375.41,2.53,Yes,7832
55233,Fast&Up Protein Mini 7,Health,Protein,FAST&UP,11317.27,6418.47,3.41,Yes,7659
55234,Amul Baby X 5,Grocery,Baby Products,AMUL,637.47,300.4,3.25,Yes,7615
55235,oxford Biographies Active 9,Books,Biographies,OXFORD,6958.38,4444.13,4.62,Yes,7587
55236,Cosco Badminton Active 5,Sports,Badminton,COSCO,10097.43,5852.35,3.9,No,7291
55237,Steelbird Tyres X 2,Automotive,Tyres,STEELBIRD,40975.21,16503.31,4.21,No,8237
55238,UCB Women Lite 9,Fashion,Women Clothing,UCB,3934.58,2114.31,2.55,Yes,8659
55239,Oxford Biographies Lite 5,Books,Biographies,OXFORD,257171.07,178691.08,3.5,No,7123
55240,Havells Garden Smart 7,Home Kitchen,Garden,HAVELLS,13979.75,7708.75,3.62,Yes,8434
55241,P&G Baby Ultra 8,Grocery,Baby Products,P&G,13152.27,8075.98,4.29,No,7294
55242,Realme Gaming Neo 7,Electronics,Gaming,REALME,180984.56,90828.22,4.48,Yes,7682
55243,ITC Beverages X 8,Grocery,Beverages,ITC,597.25,334.08,4.2,No,7472
55244,Biotique Makeup Pro 5,Beauty,Makeup,BIOTIQUE,3032.88,1224.91,4.58,Yes,8410
55245,Pearson Academic Ultra 1,Books,Academic,PEARSON,1299.73,757.58,3.53,Yes,7601
55246,Cipla Medical Edge 5,Health,Medical Devices,CIPLA,1843.16,777.89,3.71,No,8193
55247,Hasbro Action Smart 6,Toys,Action Figures,HASBRO,4535.47,1857.59,4.5,Yes,7464
55248,SG Yoga Smart 6,Sports,Yoga,SG,1795.58,1256.906,4.65,Yes,8478
55249,Fast&Up Ayurveda Active 1,Health,Ayurveda,FAST&UP,4655.68,1919.65,4.48,Yes,8423
55250,Pantene Skincare Edge 3,Beauty,Skincare,PANTENE,255760.39,139657.19,2.81,No,7261
55251,Peter England Footwear Elite 2,Fashion,Footwear,PETER ENGLAND,357.39,200.27,3.23,Yes,8480
55252,Mattel Action Flex 1,Toys,Action Figures,MATTEL,13718.83,9576.36,4.25,Yes,7271
55253,MRF Badminton Elite 7,Sports,Badminton,MRF,771.02,319.19,4.18,No,7090
55254,Yonex Cricket Edge 8,Sports,Cricket,YONEX,258.0,133.31,3.53,Yes,7477
55255,Vega Car Pro 1,Automotive,Car Accessories,VEGA,618.76,362.72,3.44,Yes,7434
55256,Parle Dairy Edge 4,Grocery,Dairy,PARLE,6309.63,2628.06,2.84,Yes,8694
55257,Patanjali Beverages Active 5,Grocery,Beverages,PATANJALI,1160.79,721.97,3.03,Yes,8062
55258,Woodland Jewellery Edge 2,Fashion,Jewellery,WOODLAND,515.86,242.95,4.99,Yes,7156
55259,Nivea Fragrances Lite 9,Beauty,Fragrances,NIVEA,2747.23,1934.77,2.69,Yes,8075
55260,Fast&Up First Elite 3,Health,First Aid,FAST&UP,27529.86,14813.24,3.4,Yes,7616
55261,Zara Footwear Flex 9,Fashion,Footwear,ZARA,997.23,413.74,3.16,Yes,7897
55262,Mattel Soft Elite 9,Toys,Unknown,MATTEL,2211.48,1138.23,3.51,No,8954
55263,Butterfly Lighting Neo 7,Home Kitchen,Lighting,BUTTERFLY,685.36,488.48,3.04,Yes,7170
55264,3M Lubricants Mini 2,Automotive,Lubricants,3M,4065.51,1764.39,2.95,Yes,8484
55265,Scholastic Fiction X 1,Books,Unknown,SCHOLASTIC,58063.27,37875.65,3.51,Yes,7803
55266,Dell Gaming Active 8,Electronics,Gaming,DELL,14337.61,9296.01,3.43,Yes,7285
55267,Steelbird Tools X 3,Automotive,Tools,STEELBIRD,1500.35,880.28,2.83,Yes,8865
55268,Amul Snacks Pro 2,Grocery,Unknown,AMUL,1994.84,1350.54,4.54,Yes,7099
55269,Amul Baby Elite 6,Grocery,Baby Products,AMUL,3471.535,2950.80475,3.15,Yes,8346
55270,Samsung Headphones Mini 9,Electronics,Headphones,SAMSUNG,3450.27,1577.78,5.0,No,7759
55271,healthkart Supplements Smart 1,Health,Supplements,HEALTHKART,555.29,252.83,2.72,Yes,7090
55272,Orient Garden Premium 7,Home Kitchen,Unknown,ORIENT,678.85,435.41,2.92,Yes,8384
55273,DABUR Beverages Ultra 2,Grocery,Beverages,DABUR,4722.41,2178.88,3.5,No,8738
55274,Canon Accessories Premium 4,Electronics,Accessories,CANON,43018.57,25693.55,3.07,Yes,8100
55275,Oxford Biographies Mini 4,Books,Biographies,OXFORD,373.38,240.23,4.71,Yes,7722
55276,Nestle Beverages Mini 6,Grocery,Beverages,NESTLE,1494.25,885.75,3.51,Yes,8430
55277,Havells Appliances Flex 2,Home Kitchen,Appliances,HAVELLS,76600.59,51938.37,2.95,Yes,8690
55278,Michelin Tyres Mini 7,Automotive,Tyres,MICHELIN,641.36,422.89,4.98,Yes,8236
55279,H&M Sunglasses Lite 8,Fashion,Sunglasses,H&M,3464.27,2356.03,2.54,Yes,7754
55280,Funskool Remote Neo 5,Toys,Remote Control,FUNSKOOL,2211.4,1118.01,3.05,Yes,8440
55281,Arihant Biographies Smart 6,Books,Biographies,ARIHANT,47151.66,28402.24,2.51,Yes,7259
55282,Pearson Fiction Plus 5,Books,Fiction,PEARSON,381.13,256.25,3.92,Yes,8787
55283,Shell Tyres Max 5,Automotive,Tyres,SHELL,9456.68,3953.89,3.26,No,8089
55284,Scholastic Biographies Active 4,Books,Biographies,SCHOLASTIC,4252.86,2642.98,3.54,Yes,8656
55285,Oxford Children Elite 2,Books,Children Books,OXFORD,865.96,523.23,4.27,Yes,8030
55286,nike Jewellery Lite 3,Fashion,Jewellery,NIKE,935.48,643.97,2.51,Yes,8933
55287,Mattel Action X 1,Toys,Action Figures,MATTEL,3713.76,2250.62,4.53,No,8613
55288,Michelin Bike Premium 4,Automotive,Bike Accessories,MICHELIN,353.03,154.13,3.69,No,8524
55289,H&M Jewellery Elite 4,Fashion,Jewellery,H&M,844.95,544.05,3.4,Yes,7876
55291,Scholastic Academic X 3,Books,Academic,SCHOLASTIC,421.19,293.85,2.76,Yes,7016
55292,Castrol Bike Active 9,Automotive,Bike Accessories,CASTROL,158437.86,93794.16,3.5,Yes,7663
55293,LOreal Haircare Elite 1,Beauty,Haircare,LOREAL,3917.0,1746.56,4.91,Yes,7727
55294,Yonex Running Pro 6,Sports,Running,YONEX,50477.01,25244.85,2.86,No,7806
55295,Abbott Medical Active 4,Health,Medical Devices,ABBOTT,4082.84,2584.51,4.17,Yes,7272
55296,Mattel Remote Neo 2,Toys,Remote Control,MATTEL,78688.76,31510.36,2.72,Yes,8528
55297,Arihant Non Neo 8,Books,Non Fiction,ARIHANT,686.69,352.71,3.9,No,7589
55298,Van Heusen Bags Elite 7,Fashion,Bags,VAN HEUSEN,7057.46,4863.96,4.67,Yes,8578
55299,Scholastic Fiction Smart 4,Books,Fiction,SCHOLASTIC,4538.97,742.93,4.12,No,7150
55300,Webby Puzzles Air 2,Toys,Puzzles,WEBBY,13611.66,7244.73,2.54,Yes,7807
55301,Tata Beverages Plus 4,Grocery,Beverages,TATA,4548.02,1825.52,3.13,Yes,8480
55302,Realme Laptops Mini 9,Electronics,Laptops,REALME,12729.5,8768.32,3.42,Yes,7517
55303,Speedo Fitness X 6,Sports,Fitness Equipment,SPEEDO,104.78,55.89,4.61,No,8671
55304,Bosch Tools Neo 8,Automotive,Tools,BOSCH,295188.89,164533.24,3.34,Yes,7658
55305,Nikon Smart Edge 3,Electronics,Smart Tvs,NIKON,924.37,394.35,3.81,No,8820
55306,Oxford Academic X 9,Books,Academic,OXFORD,958.65,620.66,2.98,Yes,7005
55307,Usha Decor Elite 3,Home Kitchen,Decor,USHA,822.98,381.62,3.41,Yes,7686
55308,Michelin Bike Neo 9,Automotive,Bike Accessories,MICHELIN,578.04,241.03,3.37,Yes,8933
55309,Borosil Storage Ultra 4,Home Kitchen,Storage,BOROSIL,74409.1,50564.96,3.56,No,8809
55310,Funskool Remote Plus 7,Toys,Remote Control,FUNSKOOL,41666.0,17908.04,4.69,No,8292
55311,Britannia Personal X 6,Grocery,Personal Care,BRITANNIA,28709.03,16838.09,3.39,No,8868
55312,Dove Haircare Edge 8,Beauty,Haircare,DOVE,11657.13,6752.5,3.33,No,7287
55313,MRF Fitness Ultra 9,Sports,Fitness Equipment,MRF,388.37,236.41,3.65,Yes,8286
55314,Pigeon Cookware Edge 1,Home Kitchen,Cookware,PIGEON,2335.76,1162.16,3.98,Yes,7891
55315,Levis Bags Neo 7,Fashion,Bags,LEVIS,3817.59,1781.19,3.01,Yes,8385
55316,Speedo Cricket Plus 7,Sports,Cricket,SPEEDO,4795.84,3243.65,3.58,No,7196
55317,Xiaomi Mobiles Premium 7,Electronics,Mobiles,XIAOMI,18367.51,8118.66,4.4,Yes,8382
55318,Tata Staples Neo 3,Grocery,Staples,TATA,621.26,278.71,2.91,Yes,7543
55319,Britannia Staples Lite 6,Grocery,Staples,BRITANNIA,13289.5,7937.84,3.95,Yes,7869
55320,Fast&Up Vitamins Mini 3,Health,Vitamins,FAST&UP,160681.39,70426.95,5.0,Yes,7738
55321,Realme Laptops Lite 3,Electronics,Laptops,REALME,350.76,222.7,2.62,Yes,8423
55322,Castrol Bike Neo 5,Automotive,Bike Accessories,CASTROL,325.93,143.54,4.29,Yes,8464
55323,Fast&Up Medical Elite 4,Health,Medical Devices,FAST&UP,2718.86,1505.13,3.55,Yes,8320
55324,Nike Sports Shoes Pro,Grocery,Personal Care,DABUR,4840.445,4114.37825,4.7,Yes,7096
55325,Cipla Supplements Active 2,Health,Supplements,CIPLA,4482.52,1929.4,4.0,Yes,7716
55326,Himalaya Medical Flex 4,Health,Medical Devices,HIMALAYA,800.05,462.98,3.84,Yes,8305
55327,Dabur Cleaning Pro 8,Grocery,Cleaning,DABUR,11448.67,5918.74,3.93,No,7090
55328,LG Mobiles Max 6,Electronics,Mobiles,LG,8207.18,4740.65,3.55,Yes,7171
55329,Ok Play Remote Active 5,Toys,Remote Control,OK PLAY,3203.33,1908.04,4.51,Yes,8621
55330,Steelbird Tools Edge 7,Automotive,Tools,STEELBIRD,379.25,261.76,3.9,Yes,7760
55331,Puma Watches Active 6,Fashion,Watches,PUMA,632.2,275.22,3.44,Yes,8472
55332,Castrol Tyres Edge 2,Automotive,Tyres,CASTROL,19623.15,12868.29,4.69,No,8215
55333,Dabur Fruits Premium 6,Grocery,Fruits Vegetables,DABUR,10714.92,7641.32,4.74,Yes,7706
55334,Dabur Baby Lite 3,Grocery,Baby Products,DABUR,10936.96,7730.09,4.23,No,7590
55335,Fastrack Kids Premium 3,Fashion,Kids Wear,FASTRACK,30989.1,13151.85,3.11,Yes,7292
55336,Muscleblaze First Pro 9,Health,First Aid,MUSCLEBLAZE,1730.66,1231.19,3.74,Yes,7709
55337,Penguin Academic Max 7,Books,Academic,PENGUIN,14865.04,6990.32,4.07,Yes,8266
55338,3M Bike Edge 9,Automotive,Bike Accessories,3M,14019.73,9231.73,5.0,Yes,8334
55339,Pantene Skincare Max 7,Beauty,Skincare,PANTENE,4227.72,2167.65,3.38,Yes,7190
55340,Titan Men Active 6,Fashion,Men Clothing,TITAN,11786.4,5876.78,3.92,Yes,8341
55341,Fastrack Footwear Air 4,Fashion,Footwear,FASTRACK,1032.39,583.46,4.15,No,8771
55342,UCB Jewellery Edge 9,Fashion,Jewellery,UCB,6838.09,4295.35,4.2,Yes,8655
55343,Amul Fruits Lite 9,Grocery,Fruits Vegetables,AMUL,363.8,179.6,4.34,Yes,8807
55344,Boat Rockerz 550,Toys,Remote Control,FISHER PRICE,79176.93,51118.37,3.51,Yes,8273
55345,Pigeon Storage Flex 2,Home Kitchen,Storage,PIGEON,229.9,163.52,2.57,No,7256
55346,Steelbird Tyres Pro 7,Automotive,Tyres,STEELBIRD,437.98,207.32,2.54,Yes,8155
