ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment,has_order_flag
7525843,142686,9006132,Wrong Item,2023-03-31 19:39:00,Resolved,62,Positive,1
7525844,102242,9174083,Technical Support,2025-03-23 12:52:00,Resolved,152,Positive,1
7525845,144107,9040135,Refund,2024-03-24 12:27:00,Resolved,24,Negative,1
7525846,147221,9041510,Account Issue,2024-01-14 18:42:00,Open,19,Positive,1
7525847,148987,9154324,Payment Issue,2023-12-20 20:39:00,Resolved,115,Unknown,1
7525848,143480,9007211,Refund,2022-11-16 21:01:00,Resolved,54,Positive,1
7525849,137306,9169006,Product Quality,2023-01-12 03:53:00,Open,39,Neutral,1
7525850,111154,9125148,Wrong Item,2022-10-16 19:02:00,Resolved,50,Neutral,1
7525851,131592,9161592,Return Request,2022-02-25 17:14:00,Open,53,Positive,1
7525852,131678,,Payment Issue,2024-06-24 19:34:00,Escalated,25,Positive,0
7525853,100286,9139168,Wrong Item,2023-01-11 20:01:00,Open,4,Negative,1
7525854,109030,9155734,Refund,2025-01-02 11:12:00,Open,55,Negative,1
7525855,127771,9159949,Wrong Item,2022-10-10 00:31:00,Escalated,22,Unknown,1
7525856,118031,9238723,Refund,2022-06-03 20:15:00,Resolved,38,Neutral,1
7525857,104591,9141386,Cancellation,2024-08-01 14:11:00,Open,8,Neutral,1
7525858,113621,9137521,Refund,2025-01-27 17:47:00,Resolved,60,Positive,1
7525859,127853,9144240,Payment Issue,2022-09-12 06:32:00,Open,30,Neutral,1
7525860,105451,9220703,Payment Issue,2022-04-19 20:59:00,Open,109,Neutral,1
7525862,149562,9082005,Account Issue,2023-11-29 19:33:00,Resolved,48,Unknown,1
7525863,135554,9103454,Cancellation,2022-10-14 10:10:00,Open,19,Neutral,1
7525864,121529,9065356,Return Request,2023-07-08 18:14:00,Resolved,64,Positive,1
7525865,131904,,Cancellation,2023-03-24 07:58:00,Open,1,Positive,0
7525866,127772,9074411,Cancellation,2024-01-02 08:35:00,Escalated,10,Positive,1
7525867,121348,9145217,Refund,2025-02-24 17:58:00,Open,15,Positive,1
7525869,146613,9200092,Wrong Item,2024-11-06 20:52:00,Open,16,Negative,1
7525870,100244,9136010,Wrong Item,2024-12-31 05:11:00,Open,9,Negative,1
7525871,120606,9145900,Wrong Item,2023-01-13 12:53:00,Escalated,15,Negative,1
7525872,136659,9227984,Delivery Issue,2023-10-24 23:25:00,Resolved,19,Negative,1
7525874,144001,9189302,Refund,2022-12-24 19:09:00,Resolved,9,Positive,1
7525876,137358,9140053,Cancellation,2023-08-26 09:15:00,Escalated,56,Positive,1
7525878,107310,9051001,Delivery Issue,2022-01-13 04:08:00,Resolved,4,Negative,1
7525880,137904,9012092,Refund,2023-06-11 18:35:00,Resolved,132,Negative,1
7525882,120736,,Payment Issue,2023-11-20 18:43:00,Resolved,28,Unknown,0
7525883,129025,9165758,Delivery Issue,2024-07-25 17:01:00,Resolved,23,Negative,1
7525884,117959,9129157,Return Request,2023-07-18 21:11:00,Resolved,61,Negative,1
7525885,107878,9242377,Technical Support,2022-09-27 21:35:00,Open,52,Positive,1
7525886,130927,9048532,Delivery Issue,2024-04-07 14:39:00,Escalated,101,Neutral,1
7525888,105519,9003689,Wrong Item,2023-01-24 08:09:00,Resolved,181,Positive,1
7525889,144097,,Account Issue,2022-11-17 19:09:00,Open,3,Negative,0
7525890,144256,9131336,Technical Support,2022-10-23 14:34:00,Resolved,6,Neutral,1
7525891,134178,9071115,Cancellation,2024-10-16 08:25:00,Resolved,110,Neutral,1
7525892,142915,9077101,Payment Issue,2024-09-27 17:14:00,Open,15,Negative,1
7525893,101128,9135612,Delivery Issue,2023-05-16 22:56:00,Open,28,Positive,1
7525894,141695,,Payment Issue,2023-06-27 17:46:00,Resolved,10,Positive,0
7525895,113150,9105117,Wrong Item,2023-12-25 23:48:00,Resolved,16,Neutral,1
7525896,121925,9097925,Technical Support,2022-05-11 03:25:00,Open,11,Positive,1
7525897,137281,9205080,Account Issue,2023-03-20 17:26:00,Resolved,26,Positive,1
7525898,142780,9122199,Account Issue,2024-05-10 02:04:00,Open,30,Neutral,1
7525899,145141,9017462,Wrong Item,2024-03-28 18:26:00,Open,56,Neutral,1
7525900,136995,9043554,Wrong Item,2025-01-07 18:14:00,Resolved,14,Negative,1
7525901,145305,9071640,Payment Issue,2023-10-04 19:13:00,Open,48,Neutral,1
7525902,125000,9035278,Return Request,2023-12-03 12:57:00,Resolved,18,Negative,1
7525903,135429,9038246,Payment Issue,2024-08-26 20:37:00,Resolved,16,Negative,1
7525904,136109,9100990,Technical Support,2024-04-24 16:27:00,Closed,127,Negative,1
7525905,147443,9065007,Wrong Item,2023-10-25 13:41:00,Resolved,52,Neutral,1
7525906,117287,9188509,Account Issue,2022-01-10 07:43:00,Escalated,57,Neutral,1
7525907,130613,9095127,Cancellation,2024-07-08 16:11:00,Open,39,Neutral,1
7525908,100717,9226251,Return Request,2022-09-06 20:12:00,Resolved,24,Negative,1
7525909,120277,9222514,Technical Support,2023-03-19 07:35:00,Resolved,31,Negative,1
7525910,126402,9023264,Payment Issue,2023-07-08 19:46:00,Resolved,77,Positive,1
7525911,148490,9246568,Delivery Issue,2024-06-05 20:49:00,Open,8,Neutral,1
7525912,110511,9138685,Wrong Item,2022-05-29 18:49:00,Resolved,51,Neutral,1
7525913,145507,9245377,Wrong Item,2024-10-04 09:14:00,Resolved,34,Positive,1
7525914,102395,9225161,Cancellation,2024-11-10 21:53:00,Resolved,136,Neutral,1
7525916,100760,9178184,Wrong Item,2023-06-27 15:40:00,Resolved,2,Neutral,1
7525917,105109,9040069,Return Request,2024-05-27 12:20:00,Escalated,53,Neutral,1
7525918,113237,9158847,Technical Support,2024-08-19 09:24:00,Closed,18,Positive,1
7525919,121121,9005819,Return Request,2024-08-15 13:50:00,Resolved,163,Negative,1
7525920,101928,,Cancellation,2022-06-23 17:59:00,Resolved,12,Neutral,0
7525921,132418,9201777,Product Quality,2024-12-28 16:58:00,Open,21,Neutral,1
7525922,116485,9121234,Wrong Item,2024-07-14 21:15:00,Open,63,Neutral,1
7525923,102789,9044027,Refund,2022-08-27 21:45:00,Resolved,2,Negative,1
7525924,117819,,Account Issue,2023-10-20 21:57:00,Resolved,20,Negative,0
7525925,112931,9142994,Unknown,2022-08-10 23:08:00,Open,61,Neutral,1
7525926,119957,9204992,Wrong Item,2023-09-26 09:23:00,Open,160,Neutral,1
7525927,140842,9117926,Return Request,2024-01-18 20:58:00,Resolved,189,Unknown,1
7525928,142741,9099634,Account Issue,2023-12-25 14:26:00,Escalated,13,Positive,1
7525929,123685,9152576,Unknown,2023-10-17 07:07:00,Open,5,Positive,1
7525930,139886,9199391,Product Quality,2023-01-20 19:18:00,Resolved,8,Negative,1
7525931,136372,9127420,Product Quality,2025-03-01 00:23:00,Resolved,99,Negative,1
7525934,123044,9243274,Wrong Item,2024-01-09 16:21:00,Resolved,23,Neutral,1
7525935,121359,9167445,Return Request,2023-07-01 16:28:00,Resolved,3,Positive,1
7525937,142578,,Technical Support,2022-04-05 07:41:00,Resolved,1,Negative,0
7525938,102756,,Unknown,2023-04-14 18:21:00,Resolved,162,Negative,0
7525939,102544,,Product Quality,2022-12-14 22:38:00,Resolved,8,Negative,0
7525940,136171,9038380,Unknown,2024-03-26 17:40:00,Open,18,Positive,1
7525941,137331,9022172,Account Issue,2023-05-31 23:21:00,Resolved,15,Negative,1
7525942,124254,,Wrong Item,2023-12-11 07:14:00,Open,33,Negative,0
7525943,134084,9032241,Payment Issue,2022-02-02 18:22:00,Resolved,72,Negative,1
7525944,129830,9113568,Product Quality,2022-10-19 08:57:00,Resolved,20,Neutral,1
7525945,138716,9061500,Refund,2024-01-25 12:43:00,Resolved,151,Negative,1
7525946,117133,9086025,Payment Issue,2024-09-30 19:24:00,Escalated,37,Negative,1
7525947,120819,9180291,Unknown,2023-01-29 19:53:00,Resolved,43,Neutral,1
7525948,138822,9045119,Product Quality,2024-11-06 15:53:00,Resolved,32,Unknown,1
7525949,140035,9210100,Refund,2024-10-18 20:37:00,Resolved,34,Neutral,1
7525950,106451,9159461,Unknown,2025-02-27 01:19:00,Open,7,Neutral,1
7525951,141120,9046538,Payment Issue,2025-01-12 08:58:00,Resolved,5,Negative,1
7525952,102226,9152412,Account Issue,2022-12-29 10:29:00,Resolved,16,Neutral,1
7525953,145853,9000166,Return Request,2022-10-18 21:14:00,Resolved,69,Unknown,1
7525954,137766,9075568,Refund,2024-11-24 10:21:00,Resolved,63,Negative,1
7525955,114057,9224946,Refund,2023-08-03 10:41:00,Resolved,22,Negative,1
7525957,106418,9169411,Delivery Issue,2024-05-25 12:05:00,Closed,16,Negative,1
7525958,135733,9017818,Payment Issue,2024-04-24 20:34:00,Resolved,4,Negative,1
7525959,137003,9029915,Account Issue,2022-01-04 19:47:00,Open,18,Negative,1
7525960,141561,9223669,Delivery Issue,2024-10-19 07:59:00,Open,11,Negative,1
7525961,126813,9196705,Wrong Item,2023-08-16 15:17:00,Closed,18,Negative,1
7525963,138544,9154220,Wrong Item,2022-11-06 20:07:00,Escalated,18,Negative,1
7525964,101194,9191257,Product Quality,2024-12-26 08:32:00,Resolved,2,Negative,1
7525965,118667,9046248,Wrong Item,2022-09-26 17:53:00,Resolved,10,Positive,1
7525967,103168,9047072,Product Quality,2024-11-16 21:40:00,Resolved,49,Negative,1
7525969,144788,,Account Issue,2022-10-08 20:31:00,Open,182,Neutral,0
7525970,100239,9161157,Delivery Issue,2022-03-27 17:41:00,Open,103,Negative,1
7525971,144747,9041375,Account Issue,2022-09-06 08:23:00,Open,51,Neutral,1
7525972,122646,9074500,Cancellation,2023-09-23 20:47:00,Resolved,120,Neutral,1
7525973,118220,9057473,Return Request,2022-11-08 20:59:00,Resolved,35,Neutral,1
7525974,142190,9139039,Wrong Item,2022-01-21 11:13:00,Open,23,Negative,1
7525975,133269,9054587,Delivery Issue,2024-01-13 16:35:00,Resolved,7,Positive,1
7525976,104791,9014334,Delivery Issue,2022-02-19 12:30:00,Resolved,57,Neutral,1
7525977,123516,9092858,Cancellation,2024-02-20 16:13:00,Open,50,Negative,1
7525978,111768,9081260,Product Quality,2022-12-25 12:09:00,Resolved,6,Positive,1
7525979,127105,9096802,Wrong Item,2022-10-22 06:25:00,Resolved,14,Unknown,1
7525980,106341,9207036,Return Request,2022-10-11 09:48:00,Open,16,Negative,1
7525981,121461,9052661,Delivery Issue,2023-04-20 22:08:00,Resolved,37,Neutral,1
7525982,125563,9193660,Payment Issue,2022-11-06 08:34:00,Resolved,21,Neutral,1
7525984,146689,9015808,Cancellation,2023-05-08 02:16:00,Escalated,189,Negative,1
7525985,111566,9097451,Cancellation,2022-01-06 20:31:00,Resolved,4,Negative,1
7525986,120600,9157470,Delivery Issue,2023-12-31 16:48:00,Open,97,Positive,1
7525987,128207,,Return Request,2023-03-27 15:22:00,Resolved,70,Unknown,0
7525988,149276,9219988,Refund,2024-04-14 20:22:00,Resolved,12,Negative,1
7525989,143679,9059223,Account Issue,2022-01-27 18:31:00,Resolved,3,Unknown,1
7525991,111738,9194979,Wrong Item,2025-01-18 16:11:00,Open,16,Negative,1
7525992,133387,9083841,Product Quality,2022-06-10 18:43:00,Resolved,38,Neutral,1
7525993,141387,9190734,Delivery Issue,2023-11-03 20:09:00,Escalated,14,Positive,1
7525994,126346,9163692,Cancellation,2024-08-18 19:59:00,Resolved,3,Negative,1
7525995,136023,9165495,Wrong Item,2023-05-10 18:08:00,Open,41,Negative,1
7525996,129111,9132799,Refund,2024-08-19 17:36:00,Resolved,34,Unknown,1
7525997,114675,9237988,Product Quality,2023-11-06 16:12:00,Resolved,107,Neutral,1
7525998,115850,9191728,Cancellation,2024-04-04 17:25:00,Resolved,33,Neutral,1
7526000,118860,9244267,Payment Issue,2024-02-04 09:13:00,Escalated,11,Negative,1
7526001,122502,9066078,Product Quality,2024-09-27 19:32:00,Resolved,138,Negative,1
7526002,129095,,Account Issue,2022-01-30 20:16:00,Open,41,Neutral,0
7526003,142566,9070875,Product Quality,2023-10-25 12:23:00,Resolved,175,Neutral,1
7526004,126317,9119290,Refund,2022-08-21 10:15:00,Resolved,66,Negative,1
7526005,101721,9086115,Unknown,2022-10-22 20:14:00,Open,18,Neutral,1
7526007,111013,9136055,Payment Issue,2024-12-04 12:28:00,Resolved,50,Neutral,1
7526008,113684,,Delivery Issue,2023-01-29 19:15:00,Resolved,95,Neutral,0
7526009,108787,9111197,Delivery Issue,2022-07-25 18:05:00,Resolved,63,Positive,1
7526010,143169,9083386,Cancellation,2023-01-02 22:46:00,Resolved,18,Positive,1
7526011,141630,9212180,Return Request,2022-09-26 23:44:00,Resolved,17,Positive,1
7526012,131518,,Technical Support,2025-01-04 11:58:00,Open,37,Negative,0
7526013,120850,9104177,Cancellation,2022-11-16 11:42:00,Escalated,53,Unknown,1
7526014,143996,9036650,Delivery Issue,2023-11-27 21:52:00,Resolved,78,Neutral,1
7526016,147046,9011561,Payment Issue,2023-06-20 13:47:00,Escalated,67,Negative,1
7526018,142030,9236993,Refund,2024-08-12 22:54:00,Resolved,1,Positive,1
7526019,132125,9024991,Technical Support,2023-10-29 12:19:00,Escalated,14,Negative,1
7526020,123597,9044292,Unknown,2024-03-21 20:54:00,Resolved,11,Unknown,1
7526021,137190,9040362,Return Request,2022-11-08 22:56:00,Escalated,4,Negative,1
7526024,107500,9026927,Return Request,2022-04-28 03:37:00,Open,8,Negative,1
7526026,108701,9029419,Delivery Issue,2024-06-07 23:26:00,Resolved,59,Negative,1
7526027,141186,9114372,Return Request,2024-08-05 15:54:00,Open,140,Negative,1
7526028,106670,9089714,Cancellation,2022-10-03 09:17:00,Open,60,Negative,1
7526029,145992,,Delivery Issue,2023-10-29 17:31:00,Resolved,52,Negative,0
7526030,145911,9188905,Account Issue,2023-06-07 08:31:00,Open,16,Negative,1
7526031,115425,9052119,Unknown,2024-07-08 09:26:00,Resolved,43,Neutral,1
7526032,139809,9177183,Account Issue,2023-04-18 17:09:00,Resolved,7,Negative,1
7526033,149345,9100969,Product Quality,2022-01-01 10:50:00,Resolved,50,Neutral,1
7526034,136329,9024477,Payment Issue,2024-04-11 12:24:00,Open,3,Neutral,1
7526037,137569,9028723,Payment Issue,2024-10-04 05:37:00,Closed,16,Negative,1
7526038,123551,9247397,Unknown,2023-01-14 19:51:00,Resolved,27,Neutral,1
7526040,107447,9181579,Cancellation,2023-09-24 21:54:00,Resolved,37,Positive,1
7526041,113952,9222911,Unknown,2023-09-24 07:42:00,Resolved,27,Negative,1
7526042,104804,9203320,Return Request,2022-03-30 09:29:00,Escalated,4,Negative,1
7526044,121869,9005927,Account Issue,2024-03-17 10:42:00,Open,20,Negative,1
7526045,100596,9185938,Technical Support,2024-09-24 13:39:00,Escalated,16,Neutral,1
7526046,103395,9103137,Cancellation,2023-10-27 18:57:00,Open,68,Negative,1
7526047,104435,9014264,Delivery Issue,2024-01-08 22:12:00,Resolved,38,Negative,1
7526048,111579,9140164,Account Issue,2023-05-23 14:06:00,Resolved,19,Positive,1
7526049,131045,9145887,Technical Support,2024-04-17 17:28:00,Escalated,58,Positive,1
7526050,125509,9166630,Technical Support,2022-05-16 12:00:00,Open,16,Neutral,1
7526051,111956,9176271,Return Request,2024-03-16 14:02:00,Resolved,41,Neutral,1
7526053,125393,9123202,Wrong Item,2024-08-18 16:57:00,Open,1,Neutral,1
7526054,124981,9159195,Return Request,2023-01-22 16:04:00,Open,13,Negative,1
7526055,111218,9066872,Refund,2022-03-10 15:58:00,Escalated,60,Negative,1
7526058,137683,9106038,Technical Support,2024-01-11 11:45:00,Escalated,106,Negative,1
7526059,142663,,Technical Support,2023-10-04 05:48:00,Resolved,28,Positive,0
7526060,116314,,Account Issue,2024-02-10 21:47:00,Escalated,7,Neutral,0
7526061,102280,9049213,Wrong Item,2022-01-03 12:08:00,Resolved,51,Negative,1
7526062,133194,9216890,Cancellation,2023-11-08 18:06:00,Open,14,Negative,1
7526063,130604,9093460,Account Issue,2022-01-08 18:08:00,Open,8,Positive,1
7526064,109478,9012733,Delivery Issue,2024-03-12 11:14:00,Resolved,32,Neutral,1
7526065,149192,9183040,Product Quality,2022-08-20 16:09:00,Open,71,Positive,1
7526066,148257,9103157,Account Issue,2023-06-26 11:25:00,Resolved,179,Negative,1
7526067,125486,9172926,Payment Issue,2022-09-08 16:00:00,Open,42,Positive,1
7526068,101491,9162251,Product Quality,2024-09-27 06:44:00,Resolved,4,Positive,1
7526069,135760,9108753,Product Quality,2025-03-20 14:04:00,Escalated,31,Positive,1
7526070,144079,9203273,Wrong Item,2024-03-27 08:30:00,Open,1,Negative,1
7526071,139854,9096187,Delivery Issue,2023-11-14 22:46:00,Resolved,62,Positive,1
7526072,127467,9060190,Account Issue,2024-04-06 13:52:00,Open,23,Positive,1
7526075,146306,9136373,Payment Issue,2024-09-17 23:06:00,Escalated,1,Neutral,1
7526076,145568,9039432,Account Issue,2024-03-28 18:06:00,Open,30,Negative,1
7526077,117229,9183294,Technical Support,2024-06-15 15:13:00,Escalated,54,Negative,1
7526078,118236,9118004,Cancellation,2023-05-06 06:05:00,Escalated,21,Neutral,1
7526079,130394,9114259,Technical Support,2022-10-29 20:27:00,Closed,103,Negative,1
7526080,112683,9181388,Unknown,2023-03-05 15:12:00,Resolved,30,Positive,1
7526082,129016,9131902,Return Request,2022-07-05 13:33:00,Open,8,Neutral,1
7526083,142198,9249144,Return Request,2024-10-14 17:34:00,Resolved,47,Negative,1
7526084,113293,9228682,Wrong Item,2024-10-27 13:52:00,Resolved,62,Negative,1
7526085,129362,9162392,Product Quality,2022-11-21 16:27:00,Open,28,Positive,1
7526086,111470,9039527,Account Issue,2024-08-16 18:12:00,Resolved,89,Positive,1
7526087,146299,9236510,Payment Issue,2023-09-04 12:05:00,Resolved,125,Negative,1
7526088,110992,9017502,Unknown,2022-05-16 16:06:00,Resolved,149,Neutral,1
7526089,117843,9022663,Wrong Item,2024-03-07 18:56:00,Resolved,24,Negative,1
7526090,148014,,Return Request,2023-04-10 14:20:00,Resolved,6,Positive,0
7526092,130656,9008550,Account Issue,2023-02-27 14:02:00,Resolved,53,Neutral,1
7526093,148666,9152460,Return Request,2025-01-07 17:38:00,Resolved,9,Negative,1
7526094,107056,,Refund,2023-07-17 12:09:00,Resolved,70,Positive,0
7526095,123280,9199213,Technical Support,2023-11-04 08:37:00,Open,78,Negative,1
7526096,101026,9127639,Delivery Issue,2022-05-05 21:54:00,Open,10,Negative,1
7526097,134137,9016381,Delivery Issue,2024-08-23 22:09:00,Open,12,Neutral,1
7526098,143093,9189099,Cancellation,2023-12-23 18:40:00,Resolved,53,Negative,1
7526099,100006,9029423,Unknown,2024-04-02 20:20:00,Resolved,184,Neutral,1
7526100,137150,9117281,Return Request,2022-10-22 02:34:00,Open,173,Neutral,1
7526103,104214,9245623,Cancellation,2024-09-22 17:08:00,Open,37,Positive,1
7526104,134220,,Account Issue,2023-12-04 07:05:00,Open,43,Negative,0
7526105,129591,9248457,Wrong Item,2022-02-12 00:27:00,Open,67,Neutral,1
7526107,128539,9054653,Product Quality,2024-05-17 12:01:00,Open,27,Negative,1
7526108,142301,9199100,Technical Support,2022-06-02 07:39:00,Escalated,2,Neutral,1
7526109,108442,9109909,Unknown,2022-09-16 16:26:00,Resolved,45,Negative,1
7526110,142025,,Wrong Item,2023-05-03 00:30:00,Open,38,Negative,0
7526112,138403,9210311,Delivery Issue,2022-08-09 18:29:00,Resolved,1,Positive,1
7526114,105080,9082578,Return Request,2022-01-02 11:24:00,Escalated,10,Unknown,1
7526115,104695,9095836,Refund,2024-02-03 18:13:00,Resolved,66,Positive,1
7526116,144323,9009873,Return Request,2022-03-30 10:45:00,Open,55,Negative,1
7526117,117079,9038776,Technical Support,2024-05-30 17:01:00,Escalated,36,Neutral,1
7526118,114572,,Product Quality,2024-11-06 11:24:00,Resolved,21,Neutral,0
7526119,131633,9064226,Unknown,2023-08-13 19:01:00,Resolved,13,Neutral,1
7526120,108735,,Delivery Issue,2022-10-28 17:39:00,Escalated,117,Positive,0
7526123,147875,9175831,Unknown,2023-11-10 20:53:00,Resolved,8,Neutral,1
7526124,137360,9070173,Technical Support,2022-09-09 19:57:00,Open,99,Negative,1
7526125,149966,9207438,Account Issue,2024-04-13 17:37:00,Resolved,90,Neutral,1
7526126,100828,9107926,Technical Support,2024-06-07 12:48:00,Resolved,53,Neutral,1
7526127,126956,9047926,Technical Support,2023-07-21 16:03:00,Open,12,Neutral,1
7526128,112603,9220827,Wrong Item,2023-12-25 18:17:00,Open,14,Neutral,1
7526129,112735,9000437,Payment Issue,2022-02-23 11:46:00,Resolved,23,Neutral,1
7526130,133135,9131634,Payment Issue,2024-02-28 11:05:00,Resolved,123,Negative,1
7526131,121683,9175928,Wrong Item,2024-01-02 14:48:00,Resolved,63,Neutral,1
7526132,127940,9226446,Wrong Item,2022-07-16 09:44:00,Resolved,9,Unknown,1
7526134,114659,9228637,Cancellation,2024-12-29 20:27:00,Resolved,68,Positive,1
7526135,134856,9201173,Account Issue,2022-03-09 19:20:00,Open,19,Positive,1
7526136,116335,9165457,Delivery Issue,2022-11-16 21:22:00,Resolved,17,Positive,1
7526137,121623,9099311,Payment Issue,2024-03-29 19:41:00,Open,11,Neutral,1
7526139,121711,9231017,Product Quality,2023-12-20 16:41:00,Open,154,Neutral,1
7526140,137190,9024082,Unknown,2024-11-09 16:18:00,Open,164,Negative,1
7526141,116571,9202901,Cancellation,2023-04-16 16:12:00,Open,64,Neutral,1
7526142,105467,9234112,Return Request,2023-03-10 21:37:00,Resolved,9,Negative,1
7526143,120362,9204892,Account Issue,2022-03-24 22:24:00,Resolved,58,Negative,1
